X,Y,Northeast,North,Center,West_SLOPE,Northwest,SouthEast_,East,South,SouthWest
614313.214895009994507,1566641.077099740505219,,,,,19.46004,,,,
614357.558070868253708,1566290.911417320370674,,,,,26.16438,,,,
614466.645341202616692,1565734.620734915137291,,,,,9.03666,,,,
614955.912073493003845,1564850.719160109758377,,,,,14.00908,,,,
615032.147965878248215,1564495.769028872251511,,,,,9.30257,,,,
615339.831692919135094,1564255.421259835362434,,,,,16.70247,,,,
615509.464566931128502,1563660.032152235507965,,,,,7.49050,,,,
615470.288713917136192,1563304.968832015991211,,,,,9.82064,,,,
570713.155511811375618,1554709.370734915137291,,,,,2.61659,,,,
571449.643700793385506,1556272.628937005996704,,,,,3.69785,,,,
571841.57414698600769,1556625.198490813374519,,,,,1.23414,,,,
572442.018044620752335,1556934.206036746501923,,,,,0.00000,,,,
572840.023622050881386,1557023.652230978012085,,,,,9.48348,,,,
576110.269685044884682,1557243.169291332364082,,,,,15.76871,,,,
576328.214566931128502,1557264.19422572851181,,,,,20.81986,,,,
577735.382874011993408,1557163.790354326367378,,,,,13.85763,,,,
578074.783792644739151,1557227.818569555878639,,,,,19.30873,,,,
579170.602690294384956,1556825.16666667163372,,,,,6.08663,,,,
579247.528215229511261,1556621.23589238524437,,,,,9.66551,,,,
579415.488517060875893,1556206.563648298382759,,,,,6.76423,,,,
579498.166010499000549,1555976.946194231510162,,,,,5.22232,,,,
582737.127624675631523,1554980.387139111757278,,,,,3.48691,,,,
607843.552493438124657,1562536.590223103761673,,,,,8.36278,,,,
611678.715551182627678,1559001.472769021987915,,,,,2.92493,,,,
618457.079068243503571,1553654.422900259494781,,,,,9.00091,,,,
618696.256889760494232,1553532.911417320370674,,,,,10.53795,,,,
626605.576443567872047,1551458.664370074868202,,,,,2.92493,,,,
627688.457020998001099,1552354.690616801381111,,,,,23.54836,,,,
627821.249015748500824,1552375.450459316372871,,,,,30.22345,,,,
628008.319553807377815,1552508.721784770488739,,,,,39.67270,,,,
628071.825787395238876,1552532.786089241504669,,,,,22.32273,,,,
628401.114173233509064,1552724.809383198618889,,,,,11.32992,,,,
628722.132217854261398,1552637.887139111757278,,,,,2.06914,,,,
629055.219488188624382,1552479.674540683627129,,,,,4.81869,,,,
631859.344160109758377,1549879.552493438124657,,,,,7.42183,,,,
632208.101049870252609,1549396.389435693621635,,,,,9.16814,,,,
640161.625656172633171,1532163.823818892240524,,,,,19.25158,,,,
639665.777887135744095,1525189.207349076867104,,,,,19.87443,,,,
639565.575459316372871,1524734.869422569870949,,,,,19.74374,,,,
716500.815616801381111,1425068.124015748500824,,,,,13.09017,,,,
715861.92585301399231,1425794.619422569870949,,,,,20.27561,,,,
715692.683398947119713,1425990.029527559876442,,,,,25.59875,,,,
718416.505577430129051,1422243.093832015991211,,,,,19.10880,,,,
718886.75918635725975,1421705.164370074868202,,,,,22.05900,,,,
719536.687007874250412,1421061.174868762493134,,,,,26.06049,,,,
720618.832349076867104,1419846.904199481010437,,,,,23.72841,,,,
721736.047572180628777,1418487.813648298382759,,,,,17.74416,,,,
730291.756561681628227,1406798.902887135744095,,,,,9.65127,,,,
731272.73228345811367,1405524.851377949118614,,,,,8.87718,,,,
731403.604330703616142,1405339.412729665637016,,,,,6.46007,,,,
733108.922572180628777,1403231.662729665637016,,,,,11.37766,,,,
481613.627952754497528,1625693.566929131746292,,,,,12.90560,,,,
474836.487204730510712,1631464.451771646738052,,,,,6.08663,,,,
758100.411417320370674,1336490.99081364274025,,,,,26.52019,,,,
757962.520341202616692,1336409.50918635725975,,,,,19.96968,,,,
757836.859580054879189,1336890.805446192622185,,,,,19.59532,,,,
751853.494422569870949,1366542.033464565873146,,,,,19.86426,,,,
757776.329396322369576,1341120.125328078866005,,,,,25.99867,,,,
755946.90255905687809,1340962.991141736507416,,,,,32.56770,,,,
742676.079068243503571,1352007.277230978012085,,,,,18.26220,,,,
760011.038713917136192,1370381.973425194621086,,,,,32.80529,,,,
748848.692913383245468,1372281.820538058876991,,,,,21.00959,,,,
748291.842847764492035,1373918.125,,,,,6.12503,,,,
737547.396981626749039,1405155.357939630746841,,,,,24.99957,,,,
744249.896325454115868,1387090.381233602762222,,,,,23.00062,,,,
745504.442913383245468,1383943.020997375249863,,,,,24.49555,,,,
746786.398950129747391,1384095.597769021987915,,,,,9.94562,,,,
740544.339238852262497,1375732.54166667163372,,,,,10.65383,,,,
746288.167650923132896,1383259.23228345811367,,,,,31.52351,,,,
745885.679461941123009,1382950.593503937125206,,,,,19.55383,,,,
739936.087926506996155,1378708.538057744503021,,,,,19.30873,,,,
750352.281496062874794,1378344.256233602762222,,,,,31.55302,,,,
740264.003937005996704,1402822.943569555878639,,,,,17.96619,,,,
737547.396981626749039,1405155.357939630746841,,,,,24.99957,,,,
744249.896325454115868,1387090.381233602762222,,,,,23.00062,,,,
745504.442913383245468,1383943.020997375249863,,,,,24.49555,,,,
746786.398950129747391,1384095.597769021987915,,,,,9.94562,,,,
740544.339238852262497,1375732.54166667163372,,,,,10.65383,,,,
746288.167650923132896,1383259.23228345811367,,,,,31.52351,,,,
745885.679461941123009,1382950.593503937125206,,,,,19.55383,,,,
746330.845144361257553,1383322.097112864255905,,,,,34.41409,,,,
746487.095144361257553,1383391.541338577866554,,,,,41.04230,,,,
735198.249671921133995,1386898.647965878248215,,,,,18.85607,,,,
746752.358267709612846,1384015.66174541413784,,,,,16.17393,,,,
744257.241141736507416,1387085.757217854261398,,,,,23.00062,,,,
746674.775918632745743,1384030.201771646738052,,,,,29.10213,,,,
745355.331364825367928,1384008.500328078866005,,,,,22.78854,,,,
752402.826115489006042,1375190.122047245502472,,,,,37.10635,,,,
754957.716863512992859,1362634.894685044884682,,,,,10.01889,,,,
748737.847769021987915,1372285.426181107759476,,,,,28.93028,,,,
750430.383202105760574,1367418.732611551880836,,,,,14.16794,,,,
748809.608923882246017,1377400.843832015991211,,,,,26.83708,,,,
740666.737860888242722,1375894.521325454115868,,,,,7.57696,,,,
752815.045603677630424,1374702.322506561875343,,,,,13.33504,,,,
751262.620406821370125,1375173.047244101762772,,,,,29.25866,,,,
751378.045275583863258,1377262.261482939124107,,,,,24.52724,,,,
748385.03740157186985,1373844.222112864255905,,,,,6.81927,,,,
746410.296916007995605,1374117.582020998001099,,,,,14.80998,,,,
737580.985564306378365,1405218.782152235507965,,,,,14.88904,,,,
751707.245406821370125,1356339.905511811375618,,,,,8.66146,,,,
751273.947506561875343,1376620.120734915137291,,,,,10.29749,,,,
750402.979658797383308,1374347.317257210612297,,,,,7.47184,,,,
739872.22736220061779,1378671.460958003997803,,,,,20.85228,,,,
748867.980643048882484,1357797.783464565873146,,,,,9.22316,,,,
746196.204724416136742,1367839.643044620752335,,,,,12.10578,,,,
750256.999343827366829,1378557.195866137742996,,,,,20.48201,,,,
748828.380249351263046,1372206.484251961112022,,,,,8.89793,,,,
748317.63976377248764,1372848.679133862257004,,,,,36.57500,,,,
748622.718832015991211,1373738.936351701617241,,,,,18.54774,,,,
750683.5748031437397,1378617.875656172633171,,,,,38.39225,,,,
745646.797244101762772,1367993.058070868253708,,,,,5.65480,,,,
745125.898622050881386,1368042.313320204615593,,,,,5.38211,,,,
751276.412073493003845,1352819.265748038887978,,,,,17.03376,,,,
750282.33333332836628,1375834.067913383245468,,,,,29.00840,,,,
752197.80577427148819,1367197.43077427148819,,,,,13.69779,,,,
754266.116469815373421,1370230.263451442122459,,,,,9.03666,,,,
745718.480314955115318,1361197.384514436125755,,,,,7.69266,,,,
752148.285104990005493,1375449.830052495002747,,,,,25.05947,,,,
747324.934055119752884,1383414.908464565873146,,,,,51.23158,,,,
760171.56003937125206,1366485.884514436125755,,,,,10.80622,,,,
750818.576115489006042,1379621.799212604761124,,,,,2.15906,,,,
751710.531496062874794,1376739.108923882246017,,,,,45.28720,,,,
750133.656496062874794,1379530.348097115755081,,,,,27.11584,,,,
748470.048884510993958,1375138.730314955115318,,,,,13.12064,,,,
751846.60236220061779,1366465.247703418135643,,,,,23.59476,,,,
752004.383530184626579,1376504.813648298382759,,,,,31.65881,,,,
751264.561351701617241,1377703.387139111757278,,,,,7.95967,,,,
749703.8001968562603,1379366.925524935126305,,,,,20.65670,,,,
748811.893700793385506,1376137.076115489006042,,,,,13.12064,,,,
762780.183070868253708,1385239.432086616754532,,,,,16.08377,,,,
782931.223425194621086,1389204.297244101762772,,,,,45.71085,,,,
745863.91174541413784,1383961.31922572851181,,,,,4.35561,,,,
732598.24081364274025,1391198.241141736507416,,,,,16.35505,,,,
744681.507874011993408,1386707.128937005996704,,,,,31.86933,,,,
740436.099737539887428,1402615.787729665637016,,,,,21.61046,,,,
740835.023622050881386,1384573.588910758495331,,,,,21.63945,,,,
794423.316929131746292,1361915.678149610757828,,,,,14.78351,,,,
797487.764435693621635,1364550.395341202616692,,,,,27.73280,,,,
746888.260498687624931,1385181.159776896238327,,,,,20.18229,,,,
748149.209317579865456,1383443.695209980010986,,,,,17.63775,,,,
749950.26771654188633,1351692.894685044884682,,,,,8.66146,,,,
750246.635826766490936,1375431.260498687624931,,,,,16.96665,,,,
745032.494422569870949,1382929.984251961112022,,,,,30.38138,,,,
744966.506233602762222,1359343.128608927130699,,,,,7.49050,,,,
747956.950459316372871,1373748.373687669634819,,,,,14.80998,,,,
742399.839238852262497,1370152.312992125749588,,,,,2.48631,,,,
749490.883858263492584,1379322.765419945120811,,,,,32.48619,,,,
754341.976049870252609,1363819.201443567872047,,,,,18.44049,,,,
749656.50492125749588,1379516.778871387243271,,,,,23.32568,,,,
747693.994750648736954,1383284.040026247501373,,,,,28.93604,,,,
752058.275590553879738,1375207.008530184626579,,,,,44.55064,,,,
751520.13976377248764,1374960.225721791386604,,,,,28.82399,,,,
751606.951443567872047,1374963.73589238524437,,,,,34.60939,,,,
792618.997375324368477,1361975.9251968562603,,,,,7.66845,,,,
799841.213582679629326,1363454.614501312375069,,,,,9.71280,,,,
792611.980971127748489,1362154.322178483009338,,,,,6.12503,,,,
741826.953740164637566,1358970.164370074868202,,,,,19.57044,,,,
740698.373031497001648,1361381.891732290387154,,,,,9.94562,,,,
739260.867454066872597,1376918.261154860258102,,,,,13.16114,,,,
741602.144685044884682,1362910.636482939124107,,,,,16.44858,,,,
743116.518044620752335,1374335.701771646738052,,,,,19.37617,,,,
737205.975393697619438,1362877.440944880247116,,,,,11.84712,,,,
749912.81922572851181,1379644.707349076867104,,,,,18.46514,,,,
745125.397965878248215,1374981.27263779938221,,,,,17.66620,,,,
753150.650262460112572,1366314.084645673632622,,,,,16.33156,,,,
729463.869750648736954,1405183.236876636743546,,,,,14.45239,,,,
748210.001312330365181,1401049.13484251499176,,,,,36.85424,,,,
739216.344160109758377,1403913.554133862257004,,,,,28.89800,,,,
747359.531167984008789,1381806.49507874250412,,,,,22.95577,,,,
747359.531167984008789,1381806.49507874250412,,,,,22.95577,,,,
747359.547572180628777,1381743.303149610757828,,,,,24.02508,,,,
744249.896325454115868,1387090.381233602762222,,,,,23.00062,,,,
744249.896325454115868,1387090.381233602762222,,,,,23.00062,,,,
735062.428477689623833,1387039.575459316372871,,,,,18.18706,,,,
749530.265748038887978,1380901.581692919135094,,,,,12.58051,,,,
747979.848425194621086,1382757.68011811375618,,,,,19.30873,,,,
832994.19422572851181,1280697.676509186625481,,,,,6.51777,,,,
747492.197834640741348,1379194.580380573868752,,,,,25.53090,,,,
2161634.795603677630424,961614.567913383245468,,,,,,,11.77065,,
786229.919947504997253,1317346.499343827366829,,,,,13.94305,,,,
595966.942585304379463,1603321.275918632745743,,,,,0.00000,,,,
609273.366141736507416,1600777.439304456114769,,,,,4.77938,,,,
605919.199475064873695,1601131.605971127748489,,,,,2.06914,,,,
385652.206692919135094,1086540.163713917136192,,,,9.32485,,,,,
1010202.965223103761673,1296932.785104990005493,,8.36647,,,,,,,
1120382.712270334362984,1429605.82414698600769,,14.17402,,,,,,,
1121140.921587929129601,1429359.667979001998901,,8.92773,,,,,,,
1121244.237860888242722,1429352.845144361257553,,10.91129,,,,,,,
1148057.369750648736954,1404783.03248031437397,,2.77631,,,,,,,
1154239.36581364274025,1409737.244094491004944,,16.81334,,,,,,,
1158948.132217854261398,1415570.071850389242172,,13.16683,,,,,,,
1161157.219488188624382,1417504.239501312375069,,7.36841,,,,,,,
1161969.354658797383308,1417995.16666667163372,,1.85168,,,,,,,
1164961.345472440123558,1419737.082020998001099,,7.97485,,,,,,,
1175462.693241477012634,1421059.023622050881386,,6.08933,,,,,,,
1179338.896325454115868,1420925.656496062874794,,4.19157,,,,,,,
1182498.777230978012085,1420870.975393697619438,,6.76723,,,,,,,
1184809.916338577866554,1421040.98162730038166,,0.00000,,,,,,,
1185520.025590553879738,1420363.624015748500824,,9.17217,,,,,,,
1188871.247047245502472,1419633.43503937125206,,10.59426,,,,,,,
1231969.211614176630974,1431569.003608927130699,,8.58487,,,,,,,
1244476.749015748500824,1435947.608595803380013,,2.07006,,,,,,,
1263022.523950129747391,1442932.988845139741898,,8.53625,,,,,,,
1266866.400590553879738,1445845.19914698600769,,23.86257,,,,,,,
1269523.140748038887978,1448252.448490813374519,,21.82643,,,,,,,
534266.010498687624931,319807.182086616754532,,,,,,,,,18.78305
536095.196522310376167,324232.634514436125755,,,,,,,,,29.90184
537183.328740164637566,328570.869422569870949,,,,,,,,,13.03695
572253.854658797383308,399777.775918632745743,,,,,,,,,19.30976
577551.62992125749588,424517.801509186625481,,,,,,,,,17.19110
577210.886154860258102,430433.225721791386604,,,,,,,,,28.37805
572320.855971127748489,434860.356299206614494,,,,,,,,,17.68928
563426.878937005996704,449364.608595803380013,,,,,,,,,29.72724
554848.080052495002747,451507.02263779938221,,,,,,,,,8.27229
555126.035433068871498,451903.454724416136742,,,,,,,,,5.91356
555464.25918635725975,452369.336614176630974,,,,,,,,,6.75612
556010.297244101762772,453106.693569555878639,,,,,,,,,18.48220
556114.056758522987366,454619.127952754497528,,,,,,,,,14.92439
564297.476049870252609,477111.940616801381111,,,,,,,,,2.61613
559018.008202105760574,479683.1751968562603,,,,,,,,,12.76123
558061.850065618753433,480182.345800518989563,,,,,,,,,16.72503
555388.818897634744644,481897.454068243503571,,,,,,,,,13.91226
555166.971784770488739,484624.192913383245468,,,,,,,,,17.64192
550554.520997375249863,493557.111220479011536,,,,,,,,,9.22154
546332.28674541413784,501351.901902884244919,,,,,,,,,9.66381
547155.940616801381111,506974.481299206614494,,,,,,,,,15.77693
550069.016404196619987,508648.03674541413784,,,,,,,,,31.08208
546903.159776896238327,537578.77755905687809,,,,,,,,,14.02547
550365.352690294384956,544571.965551182627678,,,,,,,,,22.39859
551121.135170608758926,545577.391076117753983,,,,,,,,,20.40037
551194.093175858259201,546439.5,,,,,,,,,8.06246
550335.059711292386055,558705.681758522987366,,,,,,,,,3.89658
552076.357611551880836,568220.535761147737503,,,,,,,,,4.61789
552200.789698168635368,569027.116469815373421,,,,,,,,,6.76304
552179.82414698600769,569912.815616801381111,,,,,,,,,7.80519
564609.10728345811367,628943.25918635725975,,,,8.92623,,,,,
564073.429790019989014,629747.353674545884132,,,,15.36019,,,,,
563785.958989500999451,630039.000984251499176,,,,15.74831,,,,,
563102.98228345811367,631232.895013123750687,,,,10.52351,,,,,
562413.864173233509064,634347.942585304379463,,,,3.48787,,,,,
564872.919291332364082,639223.544291332364082,,,,4.11108,,,,,
561845.479658797383308,646425.577099740505219,,,,5.61463,,,,,
592545.525590553879738,697173.962270334362984,,,,5.22376,,,,,
598926.846456691622734,715478.067585304379463,,,,33.24047,,,,,
598549.682086616754532,719248.355971127748489,,,,8.66382,,,,,
598519.474081367254257,719481.364501312375069,,,,11.83892,,,,,
598341.55577427148819,720459.252624675631523,,,,16.81063,,,,,
597929.771325454115868,721595.05085301399231,,,,8.10052,,,,,
605644.741797894239426,740415.219816267490387,,,,0.00000,,,,,
607876.532808393239975,740831.863845139741898,,,,6.51238,,,,,
610838.87007874250412,741461.129265084862709,,,,3.81238,,,,,
632724.350721791386604,745296.329396322369576,,,,0.00000,,,,,
653191.313648298382759,828794.601049870252609,,,,0.00000,,,,,
643974.8248031437397,872242.287729665637016,,,,9.06457,,,,,
642202.901246726512909,948485.653543308377266,,,,4.13403,,,,,
642087.88910761475563,948468.353346452116966,,,,7.47389,,,,,
642548.958005249500275,948476.401574805378914,,,,7.16179,,,,,
642620.487532809376717,948455.173556432127953,,,,0.00000,,,,,
642484.999015748500824,961706.992782145738602,,,,0.00000,,,,,
642562.140748038887978,961683.414370074868202,,,,12.03095,,,,,
643555.386482939124107,998803.524606302380562,,,,6.27047,,,,,
643545.017388448119164,998779.63484251499176,,,,15.30661,,,,,
644026.547572180628777,998790.111876636743546,,,,3.40534,,,,,
644018.260826766490936,998765.631889760494232,,,,9.17064,,,,,
643983.991797894239426,1014605.070209980010986,,,,5.91624,,,,,
644005.350393697619438,1014579.336942255496979,,,,5.85238,,,,,
644537.019356951117516,1014587.208661422133446,,,,3.33499,,,,,
644357.861220479011536,1027854.329724416136742,,,,4.61999,,,,,
644317.141732290387154,1027831.005249351263046,,,,9.00337,,,,,
644937.715879261493683,1027810.87007874250412,,,,14.33161,,,,,
648530.750328078866005,1090737.208989500999451,,,,2.61732,,,,,
655321.091535434126854,1121301.596128612756729,,,,3.81238,,,,,
656298.553805768489838,1124356.706692919135094,,,,0.00000,,,,,
656313.63910761475563,1125037.073818892240524,,,,13.56222,,,,,
661499.618110239505768,1136643.589566931128502,,,,9.17064,,,,,
