,X,Y,Long,Lat,Northeast,North,Center,West,SouthEast,Northwest,East,South,SouthWest,X_new,Y_new
816,-123.647237838,43.0761483377,471647.6923,499558.3581,,,,,,,,,42.3651,-2207981.77312,2554668.16775
817,-123.655022323,43.0825428076,469658.8647,501967.0493,,,,,,,,,27.9353,-2208380.8905,2555533.26831
818,-123.641484216,43.0769166963,473194.5582,499779.3389,,,,,,,,,33.27104,-2207510.69432,2554616.72156
819,-123.631904116,43.05188391,475404.3667,490564.4376,,,,,,,,,30.53961,-2207568.89563,2551715.4409
820,-123.63574645,43.0494100043,474343.6586,489702.6123,,,,,,,,,19.89554,-2207946.39799,2551539.9646
821,-122.192020982,44.3749496713,870040.1459,961363.1095,,,,35.77531,,,,,,-2055372.75915,2661163.56093
822,-122.198158968,44.37376721,868426.9859,960965.3439,,,,32.50081,,,,,,-2055878.03016,2661169.53859
823,-122.204293199,44.3724631872,866813.8257,960523.3822,,,,27.44065,,,,,,-2056386.70984,2661162.43535
824,-122.210612021,44.3717018531,865156.4693,960280.3033,,,,34.25303,,,,,,-2056893.04774,2661217.55049
825,-122.181769535,44.3801340295,872758.2105,963197.2505,,,,36.76361,,,,,,-2054431.60391,2661497.80222
826,-122.186906196,44.3793913846,871410.2273,962954.1716,,,,24.20272,,,,,,-2054846.93072,2661529.22544
827,-122.169804199,44.3756397988,875851.9423,961495.698,,,,37.32018,,,,,,-2053652.73854,2660757.26129
828,-122.175596052,44.3801032824,874371.3706,963153.0543,,,,45.10493,,,,,,-2053960.42888,2661361.0619
829,-122.191981503,44.4000559653,870239.0288,970511.7165,,,,32.68634,,,,,,-2054608.42624,2663854.70742
830,-122.193634112,44.3986974167,869797.0671,970025.5587,,,,38.22636,,,,,,-2054775.96194,2663744.77291
831,-122.197246917,44.3978555789,868846.8495,969738.2836,,,,35.65179,,,,,,-2055077.68775,2663732.63116
832,-122.200237048,44.4018135742,868095.5146,971196.7572,,,,37.22679,,,,,,-2055186.22513,2664221.66704
833,-123.836751771,44.6521323109,444389.228,1075475.72,,,,12.48768,,,,,,-2171925.45955,2727385.17211
834,-123.83107986,44.6525395016,445869.7996,1075564.112,,,,24.82901,,,,,,-2171482.55091,2727298.97342
835,-123.809275751,44.6653040236,451725.7921,1079983.729,,,,12.36894,,,,,,-2169420.11105,2728162.03041
836,-123.814384914,44.6639433875,450377.8089,1079541.767,,,,12.48768,,,,,,-2169850.95297,2728133.592
837,-123.799604757,44.6611527736,454178.6795,1078370.568,,,,19.33902,,,,,,-2168820.63072,2727498.63946
838,-123.795570269,44.6559292093,455150.9952,1076425.938,,,,37.61066,,,,,,-2168682.63041,2726849.55689
839,-123.791000332,44.6517522969,456277.9975,1074856.973,,,,30.6136,,,,,,-2168470.3952,2726299.86167
840,-123.791904653,44.6602813701,456167.5071,1077972.804,,,,6.90287,,,,,,-2168265.10095,2727230.0107
841,-123.802023774,44.666361937,453626.2274,1080293.102,,,,29.54423,,,,,,-2168836.63761,2728109.30963
842,-123.810574395,44.6687250517,451438.517,1081243.32,,,,17.41977,,,,,,-2169408.60656,2728556.45395
843,-123.832697512,44.6705129816,445715.113,1082127.243,,,,14.10653,,,,,,-2171027.26683,2729252.30232
844,-123.833879824,44.6673843096,445361.5437,1081000.24,,,,15.67436,,,,,,-2171217.43139,2728945.73475
845,-123.839791527,44.6711566139,443880.972,1082436.617,,,,21.5614,,,,,,-2171544.0028,2729483.00697
846,-123.83939868,44.6687410355,443947.2663,1081552.693,,,,23.67711,,,,,,-2171591.92234,2729216.48726
847,-123.838938779,44.6636577129,443991.4624,1079696.453,,,,17.20828,,,,,,-2171720.54929,2728664.00148
848,-123.846775036,44.6668883616,442002.6348,1080956.044,,,,26.53853,,,,,,-2172210.34311,2729187.54127
849,-123.628161755,45.9901890335,517203.407,1560856.287,,,,,,13.69779,,,,-2113467.7635,2865168.4286
850,-123.630759505,45.9852090975,516474.1702,1559066.343,,,,,,16.76837,,,,-2113819.3108,2864696.64514
851,-123.636878484,45.9857737471,514927.3042,1559331.52,,,,,,15.63723,,,,-2114256.18658,2864892.80709
852,-123.636499543,45.9804485307,514949.4023,1557386.889,,,,,,18.73352,,,,-2114397.5006,2864318.10496
853,-123.630577546,45.9961876164,516673.0529,1563066.095,,,,,,2.77507,,,,-2113456.46005,2865860.02629
854,-123.639034436,46.0028740449,514617.931,1565585.277,,,,,,15.38143,,,,-2113872.17319,2866759.11
855,-123.636330902,46.004340517,515325.0698,1566093.534,,,,,,10.74301,,,,-2113624.59593,2866854.90934
856,-123.636330902,46.004340517,515325.0698,1566093.534,,,,,,10.74301,,,,-2113624.59593,2866854.90934
857,-123.604298365,46.0040373595,523457.1649,1565673.669,,,,,,14.78351,,,,-2111253.71936,2866110.63937
858,-123.605526364,46.0058237846,523169.8898,1566336.612,,,,,,10.29749,,,,-2111288.19365,2866327.89259
859,-123.599126677,46.0001115869,524716.7558,1564193.098,,,,,,17.99167,,,,-2110994.13046,2865578.2708
860,-123.572078936,45.9970008899,531545.0639,1562800.919,,,,,,16.37589,,,,-2109082.49034,2864646.90181
861,-123.57381422,45.9774944547,530837.9252,1555707.433,,,,,,20.88083,,,,-2109830.92351,2862610.75825
862,-123.605937782,45.9749535945,522639.5358,1555088.688,,,,,,7.66845,,,,-2112300.17592,2863054.11618
863,-123.612951275,45.9744045392,520849.5909,1554956.098,,,,,,14.58171,,,,-2112839.09585,2863151.63311
864,-123.975023438,44.8625825132,411689.32,1153611.847,,,,,,21.69725,,,,-2175602.91225,2752976.52847
865,-123.982059224,44.8618243075,409855.1789,1153412.963,,,,,,37.54531,,,,-2176158.67202,2753056.85258
866,-123.957228279,44.863177791,416307.8197,1153633.945,,,,,,18.72473,,,,-2174239.94765,2752632.68398
867,-123.944662859,44.8627648616,419556.2381,1153346.669,,,,,,14.79234,,,,-2173304.38986,2752301.27405
868,-123.938407222,44.8637402184,421191.4964,1153633.945,,,,,,18.17564,,,,-2172800.51698,2752262.14229
869,-123.940718442,44.8667656838,420639.0443,1154760.946,,,,,,15.97422,,,,-2172877.45969,2752637.30933
870,-123.942729704,44.8733798081,420219.1807,1157191.736,,,,,,12.87109,,,,-2172815.96823,2753387.92971
871,-124.093135803,44.2476314697,371290.1724,930996.0918,,,,34.20039,,,,,,-2204475.46537,2690158.45282
872,-124.088050227,44.2473059293,372616.0575,930819.3071,,,,34.79853,,,,,,-2204098.65762,2690005.78169
873,-124.081440204,44.2455107962,374317.61,930090.0703,,,,30.0084,,,,,,-2203653.41709,2689661.07629
874,-124.079000448,44.2470438382,374980.5526,930620.4244,,,,38.39998,,,,,,-2203417.80838,2689767.97635
875,-124.089358996,44.2493888829,372306.6843,931592.7401,,,,25.39048,,,,,,-2204130.72147,2690258.23777
876,-124.08601824,44.2402692276,373035.9211,928233.8312,,,,32.84256,,,,,,-2204172.31535,2689208.33111
877,-124.08865971,44.2406717133,372350.8805,928410.6159,,,,30.09131,,,,,,-2204360.47689,2689312.51644
878,-124.093577435,44.2437941772,371113.3878,929603.9125,,,,40.03959,,,,,,-2204633.7112,2689759.53788
879,-124.077204646,44.2438836546,375400.4162,929449.2259,,,,30.55208,,,,,,-2203383.5733,2689389.36139
880,-124.082169367,44.2311047552,373897.7464,924852.8242,,,,33.20494,,,,,,-2204176.58398,2688141.83031
881,-124.07481136,44.2364332999,375908.6721,926709.0634,,,,29.04378,,,,,,-2203443.03123,2688539.40764
882,-124.092228294,44.2590694903,371710.036,935150.5317,,,,19.25653,,,,,,-2204034.94198,2691356.99147
883,-124.092614124,44.2529278024,371511.1533,932918.6252,,,,28.54068,,,,,,-2204263.75097,2690711.0809
884,-123.981876999,44.8009105016,408960.998,1131226.212,,,,27.40909,,,,,,-2178112.81048,2746563.49378
885,-123.986921454,44.8011827272,407657.211,1131380.898,,,,25.72724,,,,,,-2178485.25801,2746708.12214
886,-123.97770561,44.7981239829,409999.608,1130165.504,,,,21.29152,,,,,,-2177887.56062,2746171.01953
887,-123.975239475,44.7953465868,410596.2563,1129126.894,,,,15.67436,,,,,,-2177790.87905,2745818.59793
888,-123.96568345,44.8037649527,413203.8303,1132088.037,,,,11.20455,,,,,,-2176796.73962,2746496.57236
889,-123.962695036,44.8036727457,413977.2632,1132021.743,,,,23.23691,,,,,,-2176573.85658,2746418.30027
890,-123.96142038,44.8008592699,414264.5383,1130983.132,,,,44.39432,,,,,,-2176568.3535,2746089.34635
891,-123.960240648,44.7967687373,414507.6173,1129480.463,,,,26.69501,,,,,,-2176611.2467,2745626.4979
892,-123.931979098,44.8059869715,421976.7699,1132529.999,,,,23.29729,,,,,,-2174177.62257,2745961.76916
893,-123.930935306,44.7983730113,422131.4565,1129745.639,,,,22.04514,,,,,,-2174344.28879,2745126.5841
894,-123.994537795,44.79743278,405624.1872,1130099.209,,,,22.04514,,,,,,-2179182.07245,2746483.24053
895,-123.972798774,44.7929931105,411192.9046,1128242.97,,,,16.14642,,,,,,-2177682.41158,2745511.92318
896,-122.549231802,42.1319442008,756279.6372,146202.8327,,,,,,,,,17.17149,-2151736.39412,2428204.14372
897,-122.546216259,42.1270284628,757053.0702,144390.7897,,,,,,,,,16.95382,-2151649.97376,2427607.37938
898,-122.542018802,42.1232865389,758157.9743,142998.6104,,,,,,,,,10.26021,-2151434.02564,2427110.05097
899,-122.537909309,42.1197247368,759240.7805,141672.7253,,,,,,,,,15.23198,-2151219.42962,2426634.08194
900,-122.528407921,42.1180810338,761804.1584,141009.7828,,,,,,,,,22.11696,-2150519.99663,2426242.31515
901,-122.520167865,42.1176260197,764036.0649,140788.8019,,,,,,,,,11.4862,-2149883.46979,2426006.95488
902,-122.514419422,42.1186406463,765605.0289,141120.2732,,,,,,,,,18.2205,-2149398.37001,2425986.0191
903,-122.513092382,42.1129656738,765914.402,139043.0532,,,,,,,,,24.08336,-2149468.39214,2425345.81903
904,-122.506413434,42.1153913573,767748.5432,139882.7805,,,,,,,,,13.05056,-2148866.3387,2425455.59369
905,-122.537372104,42.1451389689,759616.448,150931.8228,,,,,,,,,40.32538,-2150393.56152,2429354.26549
906,-122.542953373,42.1463696255,758113.7781,151417.9807,,,,,,,,,29.6712,-2150796.0606,2429612.87675
907,-122.548779142,42.1475954637,756544.8142,151904.1386,,,,,,,,,34.82738,-2151217.97884,2429876.5258
908,-122.553686984,42.1457458857,755196.831,151263.2941,,,,,,,,,17.11986,-2151662.30441,2429788.79288
909,-122.547749404,42.1436129154,756787.8931,150445.665,,,,,,,,,29.21022,-2151259.53926,2429425.06376
910,-122.516318511,42.141645466,765295.6557,149517.5454,,,,,,,,,19.29075,-2148839.66767,2428502.43922
911,-122.513517884,42.1382406854,766024.8926,148257.9546,,,,,,,,,28.68118,-2148723.49727,2428073.03725
912,-122.517902118,42.1451937191,764897.8902,150821.3324,,,,,,,,,25.91738,-2148855.34815,2428919.74624
913,-122.526943019,42.1475744547,762467.1009,151749.452,,,,,,,,,29.48411,-2149495.48313,2429380.17185
914,-122.873851666,45.6911341227,705722.9046,1445407.689,,,,,,21.04726,,,,-2066600.1933,2816727.22075
915,-122.874457003,45.6869389695,705524.0219,1443882.921,,,,,,15.49606,,,,-2066775.53438,2816292.86853
916,-122.885349054,45.6909611451,702783.8594,1445429.787,,,,,,17.63775,,,,-2067465.9975,2816958.84439
917,-122.890834308,45.7167952073,701656.8571,1454887.767,,,,,,21.04726,,,,-2067075.26473,2819833.77957
918,-122.905467573,45.7149195639,697900.1827,1454313.216,,,,,,23.54195,,,,-2068228.10481,2819952.10304
919,-123.805495447,45.0445754159,458273.0503,1218088.08,,,,,,17.92904,,,,-2156956.52131,2768500.15806
920,-123.814098464,45.040871468,455996.9476,1216828.489,,,,,,18.46066,,,,-2157723.62687,2768300.84812
921,-123.814308231,45.0370435104,455886.4572,1215436.31,,,,,,17.26245,,,,-2157862.32117,2767897.79527
922,-123.803852201,45.0367358112,458582.4235,1215215.328,,,,,,10.58962,,,,-2157084.28911,2767627.63745
923,-123.802883802,45.06187888,459201.1699,1224363.936,,,,,,9.38126,,,,-2156204.49053,2770284.33245
924,-123.795637204,45.0639053095,461101.6052,1225026.879,,,,,,10.74301,,,,-2155593.60492,2770335.82388
925,-122.484287262,45.3752038414,802466.7947,1327596.828,,,,,,16.10238,,,,-2047086.65066,2774560.18079
926,-122.484227001,45.3734467526,802466.7947,1326955.983,,,,,,23.88449,,,,-2047135.85232,2774371.07175
927,-122.483476972,45.371640787,802643.5794,1326293.041,,,,,,22.059,,,,-2047134.6183,2774161.87881
928,-122.48229927,45.3699027208,802930.8545,1325652.196,,,,,,21.85332,,,,-2047099.10569,2773950.72978
929,-122.453293891,45.3743940145,810422.1052,1327110.669,,,,,,24.02352,,,,-2044778.00968,2773806.37235
930,-122.447597658,45.3738225419,811880.5788,1326867.591,,,,,,14.45239,,,,-2044366.58601,2773622.73235
931,-122.478054132,45.3740367521,804057.8568,1327132.767,,,,,,9.49799,,,,-2046653.08379,2774301.18028
932,-122.443897574,45.4044992176,813095.9735,1338027.124,,,,,,14.78351,,,,-2043151.21381,2776822.37217
933,-122.455478349,45.4033961111,810112.732,1337695.652,,,,,,18.46066,,,,-2044056.45646,2776953.4945
934,-123.366322043,45.9692835626,583464.7698,1550805.993,,,,,,9.16814,,,,-2094656.38197,2857147.18252
935,-123.383618228,45.9709222225,579089.349,1551557.328,,,,,,11.26994,,,,-2095891.73324,2857702.92615
936,-123.385178503,45.9742788289,578735.7797,1552794.821,,,,,,12.14645,,,,-2095901.943,2858094.56362
937,-123.393384404,45.9697732082,576592.2655,1551225.858,,,,,,12.48432,,,,-2096654.66156,2857796.06866
938,-123.394786863,45.9734366947,576282.8922,1552573.841,,,,,,24.45321,,,,-2096643.40669,2858216.88568
939,-123.392802659,45.9771834362,576835.3443,1553921.824,,,,,,15.64824,,,,-2096377.55108,2858571.84455
940,-123.355620302,45.9952470123,586514.3055,1560175.581,,,,,,20.22605,,,,-2093041.85311,2859674.67907
941,-123.356152017,45.9919606067,586337.5208,1558982.286,,,,,,17.75829,,,,-2093184.96544,2859336.62394
942,-123.399319322,45.9650804478,575023.3014,1549568.5,,,,,,18.22354,,,,-2097244.3708,2857427.61002
943,-123.218207652,45.9648982019,621061.3931,1547926.414,,,,,,15.00527,,,,-2083769.59661,2853424.17736
944,-123.222043964,45.961959754,620050.6007,1546887.544,,,,,,21.44824,,,,-2084147.38126,2853195.41103
945,-123.221070565,45.9577460937,620247.1437,1545343.277,,,,,,11.58978,,,,-2084207.05983,2852725.38194
946,-123.227626564,45.9585955946,618590.5673,1545708.286,,,,,,10.41629,,,,-2084668.56792,2852959.63651
947,-123.230597866,45.9560619907,617804.3954,1544809.804,,,,,,8.02353,,,,-2084969.2933,2852755.04008
948,-123.167912172,45.9947769742,634201.6942,1558399.345,,,,,,14.35526,,,,-2079089.39246,2855504.2729
949,-123.161077903,45.9903875713,635886.3482,1556742.77,,,,,,15.44865,,,,-2078718.06222,2854887.33436
950,-123.214515628,45.9941740001,622352.9612,1558567.811,,,,,,26.42392,,,,-2082576.79717,2856460.48927
951,-123.229023526,45.9925293282,618646.7224,1558090.493,,,,,,5.29394,,,,-2083708.05873,2856603.3921
952,-123.22786041,45.9959451428,618983.6531,1559325.906,,,,,,12.80175,,,,-2083514.35357,2856941.57302
953,-123.237379145,45.9939527981,616540.9049,1558680.122,,,,,,3.81133,,,,-2084285.20624,2856938.17892
954,-123.150442606,45.9921677937,638609.8722,1557304.321,,,,,,0.0,,,,-2077870.69493,2854844.33433
955,-122.855789624,45.6464201112,709869.3976,1428975.439,,,,,,20.38604,,,,-2066633.55508,2811564.19623
956,-122.854277579,45.6443078036,710233.8955,1428194.372,,,,,,24.22599,,,,-2066585.74777,2811305.94623
957,-122.855672211,45.6402323384,709834.6836,1426719.024,,,,,,19.64703,,,,-2066816.45812,2810901.44763
958,-122.855807248,45.6368964598,709765.2554,1425504.031,,,,,,17.77945,,,,-2066929.91936,2810548.4635
959,-122.847995758,45.6301014531,711691.887,1422969.902,,,,,,27.58728,,,,-2066555.25417,2809653.5722
960,-122.859139115,45.6403529591,708949.4745,1426788.453,,,,,,18.88437,,,,-2067072.39229,2810989.72125
961,-122.85539295,45.6499993174,710008.254,1430277.218,,,,,,12.19063,,,,-2066492.96587,2811937.4436
962,-123.789330609,46.1720186831,478914.6002,1628731.049,,,,,,11.17322,,,,-2119627.87105,2888083.58044
963,-123.798047008,46.1556330176,476467.2574,1622847.012,,,,,,6.51059,,,,-2120797.83441,2886537.38115
964,-123.793654483,46.1531366003,477543.394,1621892.374,,,,,,6.79868,,,,-2120552.17771,2886174.15952
965,-123.784605327,46.1518648844,479817.1664,1621336.949,,,,,,8.49448,,,,-2119922.2145,2885837.16657
966,-123.75589283,46.164993053,487280.694,1625832.423,,,,,,26.68864,,,,-2117374.8105,2886591.79905
967,-123.77186098,46.1745514296,483375.3598,1629477.401,,,,,,13.32176,,,,-2118252.59124,2887963.12274
968,-123.778069298,46.1752364173,481813.2261,1629789.828,,,,,,8.04661,,,,-2118690.66141,2888174.28688
969,-123.786664799,46.175711834,479643.596,1630050.183,,,,,,18.48527,,,,-2119312.2687,2888416.44903
970,-123.799847665,46.1737252906,476276.33,1629460.044,,,,,,8.25133,,,,-2120352.45185,2888499.48302
971,-123.35475161,43.0764713154,549747.4271,496820.2359,,,,,,,,,21.73335,-2185265.12523,2547942.13131
972,-123.34624506,43.0794040111,552055.9136,497809.5872,,,,,,,,,25.2685,-2184511.46827,2548060.65972
973,-123.341518065,43.0756643535,553270.9065,496403.6669,,,,,,,,,21.14879,-2184262.86329,2547551.46997
974,-123.33536494,43.0637170656,554763.612,491994.9785,,,,,,,,,23.44175,-2184163.5183,2546130.39256
975,-123.333498062,43.0613341567,555232.2521,491109.7694,,,,,,,,,24.23598,-2184093.99133,2545832.25064
976,-123.342580078,43.0582448233,552767.5523,490068.3469,,,,,,,,,24.90171,-2184897.48156,2545710.11646
977,-123.348343464,43.0591942675,551240.1327,490467.5589,,,,,,,,,10.23797,-2185315.14072,2545944.32753
978,-123.353358679,43.0580658508,549886.2835,490103.061,,,,,,,,,19.96842,-2185740.54305,2545938.80461
979,-123.372368568,43.057436633,544800.6703,490050.9899,,,,,,,,,17.64666,-2187237.31651,2546308.78645
980,-123.36995263,43.0558308142,545425.5239,489443.4934,,,,,,,,,28.25978,-2187100.58279,2546081.20134
981,-123.367911212,43.0552636784,545963.5922,489217.8519,,,,,,,,,22.10643,-2186959.98282,2545973.48086
982,-123.372434444,43.058816833,544800.6703,490554.3441,,,,,,,,,19.90162,-2187198.64014,2546458.12078
983,-123.373321795,43.0665135926,544661.8141,493366.1847,,,,,,,,,6.94694,-2187023.3472,2547302.85137
984,-123.360406752,43.0764699249,548237.3646,496872.307,,,,,,,,,0.0,-2185704.38642,2548072.03406
985,-123.360953836,43.060635727,547890.2237,491109.7694,,,,,,,,,3.89658,-2186249.08423,2546388.75567
986,-123.375453198,43.0730347766,544175.8169,495761.4564,,,,,,,,,17.53954,-2186981.96543,2548050.29727
987,-123.372095556,43.0735021817,545078.3831,495900.3127,,,,,,,,,20.44543,-2186706.35775,2548023.09056
988,-123.370883054,43.0780601772,545460.238,497549.2316,,,,,,,,,19.64379,-2186467.57281,2548483.33759
989,-123.333693373,43.0710023026,555301.6803,494633.2487,,,,,,,,,15.00271,-2183802.81951,2546872.3009
990,-123.331855537,43.072001823,555805.0345,494980.3895,,,,,,,,,11.30001,-2183628.38968,2546937.12897
991,-123.326776073,43.0731785128,557176.2407,495362.2445,,,,,,,,,9.86076,-2183196.54824,2546946.46343
992,-123.386219439,43.0938715747,541567.777,503452.1056,,,,,,,,,21.38786,-2187156.675,2550529.52347
993,-123.385072828,43.0889453183,541810.7757,501646.9733,,,,,,,,,26.68454,-2187224.02434,2549975.586
994,-123.36182296,43.0976903358,548128.7387,504615.0273,,,,,,,,,16.16062,-2185141.33573,2550377.26505
995,-123.356688693,43.0950099829,549465.2308,503590.9619,,,,,,,,,17.73648,-2184827.69351,2549972.16116
996,-123.352408658,43.093880145,550593.4385,503139.6788,,,,,,,,,17.51084,-2184531.18529,2549752.76475
997,-123.373018699,43.1080746602,545272.7132,508501.9021,,,,,,,,,25.15441,-2185681.09969,2551746.81615
998,-123.383630576,43.1069442344,542426.1586,508189.4754,,,,,,,,,24.29112,-2186540.73963,2551869.87218
999,-123.388195378,43.1044916689,541176.4516,507338.9803,,,,,,,,,22.34164,-2186972.94331,2551712.27356
1000,-123.367268396,43.1075072268,546800.1329,508241.5465,,,,,,,,,16.94135,-2185252.71404,2551553.80985
1001,-123.367616517,43.1161709347,546817.49,511400.528,,,,,,,,,15.64283,-2185004.90827,2552489.62533
1002,-123.359628808,43.1137066236,548917.6919,510428.5337,,,,,,,,,9.16653,-2184463.0474,2552042.0855
1003,-123.347794471,43.1151517268,552094.0305,510845.1027,,,,,,,,,7.29396,-2183498.58809,2551924.88227
1004,-123.353470137,43.1182476054,550618.682,512025.3814,,,,,,,,,25.57784,-2183841.00403,2552386.8552
1005,-123.349247691,43.1060133627,551590.6763,507529.9078,,,,,,,,,22.34164,-2183901.09366,2550979.5724
1006,-123.225193715,43.68436769,591695.6282,717075.5129,,,,25.99391,,,,,,-2156023.10978,2610070.20632
1007,-123.233166494,43.6974216391,589746.459,721900.5056,,,,13.60448,,,,,,-2156225.40241,2611648.28762
1008,-123.233226712,43.7013677707,589778.4126,723338.4173,,,,9.98962,,,,,,-2156105.58206,2612072.00559
1009,-123.224023716,43.6984316888,592174.9321,722188.088,,,,11.27699,,,,,,-2155489.57876,2611548.98764
1010,-123.219787116,43.7036216015,593357.2151,724041.3964,,,,6.90287,,,,,,-2154999.76041,2612008.39688
1011,-123.216489025,43.7055430369,594251.9157,724712.4219,,,,7.69477,,,,,,-2154685.2646,2612139.27144
1012,-123.240373396,43.7068969617,587957.0577,725415.401,,,,11.83512,,,,,,-2156481.39063,2612825.93684
1013,-123.21973604,43.6839727269,593133.5399,716883.7913,,,,30.23036,,,,,,-2155615.24111,2609904.12429
1014,-123.222510979,43.6759230964,592302.7465,713976.0143,,,,26.60237,,,,,,-2156082.74247,2609105.46545
1015,-123.15335473,43.6889707055,610739.9703,718129.9815,,,,18.7669,,,,,,-2150345.13821,2608935.27355
1016,-123.192948474,43.7090883865,600514.8202,725798.8441,,,,29.35552,,,,,,-2152761.1097,2611985.25975
1017,-123.156853721,43.6942395782,609877.2233,720079.1507,,,,38.08437,,,,,,-2150448.92515,2609578.51629
1018,-123.169741827,43.6958660103,606490.1422,720782.1298,,,,33.74727,,,,,,-2151390.35382,2610044.33223
1019,-123.175756881,43.6951975543,604892.4626,720590.4081,,,,31.84171,,,,,,-2151874.63257,2610108.95991
1020,-123.248069583,43.6954815266,585784.2132,721325.3409,,,,5.22376,,,,,,-2157434.09369,2611778.87606
1021,-123.249323572,43.7043112516,585560.5381,724552.6539,,,,7.97351,,,,,,-2157252.00508,2612752.33577
1022,-123.199666728,43.740019494,599110.2387,737124.0002,,,,18.09094,,,,,,-2152304.04544,2615448.19174
1023,-123.206709876,43.7379213978,597224.9766,736421.0211,,,,15.36019,,,,,,-2152912.16489,2615383.16449
1024,-123.206470753,43.7326637258,597224.9766,734503.8055,,,,9.93912,,,,,,-2153059.41475,2614815.01262
1025,-123.192417427,43.7589647896,601251.1295,743962.0694,,,,36.06883,,,,,,-2151149.56345,2617311.80378
1026,-123.219285163,43.7589368367,594157.4316,744185.7445,,,,33.18447,,,,,,-2153217.49732,2617917.27625
1027,-123.160517399,43.7357707864,609399.296,735238.7382,,,,34.27221,,,,,,-2149424.6828,2614107.35499
1028,-123.160615938,43.7406808772,609431.2496,737028.1394,,,,45.69308,,,,,,-2149277.82074,2614635.18816
1029,-123.153235323,43.740678659,611380.4188,736964.2322,,,,30.4599,,,,,,-2148709.82945,2614468.05225
1030,-123.151095198,43.7469570042,612019.4907,739232.9374,,,,26.78976,,,,,,-2148347.69303,2615091.74886
1031,-123.143976188,43.728351191,613681.0776,732394.8683,,,,18.30322,,,,,,-2148384.6983,2612939.05688
1032,-123.173155967,43.7343326379,606044.1686,734823.3414,,,,32.06816,,,,,,-2150442.7284,2614239.33136
1033,-123.06911168,44.708730526,644636.1949,1088914.22,,,,20.84041,,,,,,-2111912.90425,2716125.13776
1034,-123.070849362,44.7060451785,644154.0827,1087949.996,,,,29.30829,,,,,,-2112128.82082,2715876.78492
1035,-123.045167871,44.700661288,650765.9079,1085780.49,,,,18.46543,,,,,,-2110347.82799,2714730.87131
1036,-123.051353537,44.6996736464,649147.3881,1085470.561,,,,19.31369,,,,,,-2110848.27723,2714762.69552
1037,-123.045460317,44.6921481145,650593.7249,1082681.196,,,,10.59249,,,,,,-2110636.18847,2713827.50964
1038,-123.017043172,44.6938129439,657997.5917,1083060.0,,,,19.65206,,,,,,-2108426.61068,2713374.65031
1039,-123.028804923,44.6930824695,654932.7352,1082887.817,,,,12.29271,,,,,,-2109342.45052,2713557.57941
1040,-123.102054504,44.7222630628,636233.6671,1094114.145,,,,2.61732,,,,,,-2113989.13421,2718303.64891
1041,-123.058672695,44.7367515418,647666.6148,1099038.577,,,,7.0103,,,,,,-2110244.16718,2718887.67985
1042,-122.724553849,45.4325249872,741310.0083,1350071.897,,,,,,9.98691,,,,-2063399.60703,2785880.57389
1043,-122.721840733,45.4273634845,741955.3507,1348171.722,,,,,,15.24593,,,,-2063354.89278,2785270.44172
1044,-122.779268813,45.4560591478,727506.8508,1359034.987,,,,,,0.0,,,,-2066784.40899,2789582.57025
1045,-122.779525056,45.4342173042,727220.032,1351075.763,,,,,,0.92567,,,,-2067478.795,2787256.02518
1046,-122.766971119,45.4739057401,730841.12,1365452.558,,,,,,9.98691,,,,-2065309.16717,2791220.68933
1047,-122.755461916,45.4727517409,733781.0133,1364950.625,,,,,,9.32231,,,,-2064480.35988,2790847.40181
1048,-122.766659466,45.4624033871,730805.2677,1361257.833,,,,,,2.61659,,,,-2065641.11259,2789985.80007
1049,-122.762053582,45.4518696052,731880.8384,1357385.777,,,,,,8.0983,,,,-2065620.49799,2788760.94657
1050,-123.963290298,45.7774691591,428795.0846,1486760.497,,,,,,13.41443,,,,-2145214.18801,2850062.44085
1051,-123.946011143,45.7652677093,433013.9675,1482129.101,,,,,,33.02064,,,,-2144319.83223,2848375.55759
1052,-123.946404691,45.7632492121,432882.7134,1481397.828,,,,,,25.57617,,,,-2144414.13352,2848169.87774
1053,-123.938032861,45.7670971817,435076.5325,1482710.37,,,,,,24.67129,,,,-2143666.51622,2848390.03267
1054,-123.932200848,45.7679370211,436576.5798,1482954.127,,,,,,15.76871,,,,-2143204.96947,2848347.76867
1055,-123.930702408,45.7687013041,436970.3422,1483216.635,,,,,,14.60563,,,,-2143068.73554,2848395.22052
1056,-123.937424451,45.7581610609,435095.2831,1479447.767,,,,,,24.71158,,,,-2143908.76955,2847426.39614
1057,-123.940061961,45.7543271246,434364.0101,1478078.973,,,,,,24.62192,,,,-2144228.70366,2847078.34768
1058,-123.944394596,45.7542513521,433257.7252,1478097.723,,,,,,29.28686,,,,-2144554.00786,2847168.0574
1059,-123.933240134,45.7533435559,436089.0644,1477647.71,,,,,,30.64406,,,,-2143751.98621,2846819.88789
1060,-123.92631177,45.7542667144,437870.3706,1477910.218,,,,,,36.7617,,,,-2143205.96261,2846761.75504
1061,-121.131794696,45.5828090008,1150562.531,1397757.499,,16.53044,,,,,,,,-1939031.87698,2768424.58316
1062,-121.139640368,45.5771099509,1148537.469,1395694.933,,15.00011,,,,,,,,-1939788.59743,2767973.44688
1063,-121.143435127,45.5759578464,1147562.438,1395282.421,,27.27093,,,,,,,,-1940108.01693,2767927.34332
1064,-121.148236259,45.5731545382,1146324.899,1394269.889,,19.62827,,,,,,,,-1940551.2661,2767724.70703
