,UNIQUE_ID,DATE,X_1,Y_1,X,Y
839,LS_1741,5/15/09 0:00,811310.6886,1331000.489,247287.5058,405688.962
840,LS_1742,5/18/09 0:00,812155.3261,1331017.214,247544.9513,405694.0598
841,LS_1743,5/18/09 0:00,812880.4348,1331287.098,247765.9645,405776.3205
842,LS_1744,5/18/09 0:00,813960.1482,1331798.057,248095.0611,405932.0608
843,LS_1745,5/18/09 0:00,814216.1474,1332340.132,248173.0897,406097.2852
844,LS_1746,5/18/09 0:00,842652.2569,1292456.738,256840.4161,393940.8263
845,LS_1747,5/18/09 0:00,842803.9437,1292385.724,256886.6503,393919.1813
846,LS_1748,5/18/09 0:00,843771.89,1291425.773,257181.6803,393626.5882
847,LS_1749,5/18/09 0:00,846911.6143,1288495.651,258138.6683,392733.487
848,LS_1750,5/18/09 0:00,848368.8157,1286969.076,258582.8233,392268.1869
849,LS_1753,5/18/09 0:00,855006.8702,1279535.007,260606.1024,390002.2826
850,LS_1755,5/18/09 0:00,859255.1787,1277349.146,261900.9868,389336.0322
851,LS_1756,5/18/09 0:00,859756.1288,1276287.899,262053.6764,389012.5641
852,LS_1757,5/18/09 0:00,859919.5399,1275962.131,262103.4841,388913.27
853,LS_1758,5/18/09 0:00,861175.0646,1272745.916,262486.1681,387932.9676
854,LS_1759,5/18/09 0:00,861346.6474,1272516.975,262538.4665,387863.1864
855,LS_1760,5/18/09 0:00,861860.6901,1271705.227,262695.1467,387615.7656
856,LS_1761,5/18/09 0:00,862329.0158,1271396.681,262837.8924,387521.7208
857,LS_1762,6/15/09 0:00,858645.5045,1277504.767,261715.1581,389383.4654
858,LS_1764,8/24/10 0:00,615151.9499,1568180.699,187498.3203,477981.4924
859,LS_1766,8/24/10 0:00,615008.1837,1567862.609,187454.5004,477884.5385
860,LS_1767,8/24/10 0:00,614852.775,1567582.738,187407.1318,477799.2338
861,LS_1768,8/24/10 0:00,567556.4026,1548932.672,172991.197,472114.6935
862,LS_1769,8/24/10 0:00,567481.7901,1549289.011,172968.4552,472223.3057
863,LS_1770,8/24/10 0:00,567388.9299,1549532.644,172940.1514,472297.565
864,LS_1771,8/24/10 0:00,567975.5532,1550752.821,173118.9542,472669.475
865,LS_1772,8/24/10 0:00,614628.2132,1567339.696,187338.6854,477725.1546
866,LS_1773,8/24/10 0:00,614327.1724,1567285.366,187246.9281,477708.5948
867,LS_1774,8/24/10 0:00,614290.241,1566975.103,187235.6714,477614.0267
868,LS_1775,8/24/10 0:00,614202.7531,1566641.128,187209.0051,477512.2311
869,LS_1776,8/24/10 0:00,614357.5842,1566290.961,187256.1977,477405.5002
870,LS_1777,8/24/10 0:00,614599.2575,1565778.866,187329.8597,477249.4136
871,LS_1778,8/24/10 0:00,614779.1392,1564762.375,187384.6876,476939.5872
872,LS_1779,8/24/10 0:00,614855.3864,1564451.623,187407.9278,476844.8699
873,LS_1780,8/24/10 0:00,615163.0879,1564100.784,187501.7152,476737.9342
874,LS_1781,8/24/10 0:00,615266.4079,1563660.08,187533.2071,476603.6076
875,LS_1782,8/24/10 0:00,615160.9272,1563305.018,187501.0566,476495.3847
876,LS_1783,8/24/10 0:00,571309.8286,1554576.833,174135.2413,473835.0339
877,LS_1784,8/24/10 0:00,571162.3887,1556383.166,174090.3016,474385.6042
878,LS_1785,8/24/10 0:00,571686.9215,1556802.032,174250.1792,474513.2745
879,LS_1786,8/24/10 0:00,572309.4438,1557066.845,174439.9241,474593.9895
880,LS_1787,8/24/10 0:00,572729.5552,1557222.587,174567.974,474641.4597
881,LS_1788,8/24/10 0:00,576043.9931,1557154.824,175578.2147,474620.8055
882,LS_1789,8/24/10 0:00,576328.223,1557153.756,175664.848,474620.48
883,LS_1790,8/24/10 0:00,577735.4123,1557053.352,176093.7593,474589.8769
884,LS_1791,8/24/10 0:00,577964.299,1557028.983,176163.524,474582.4492
885,LS_1792,8/24/10 0:00,578905.4444,1556736.825,176450.3851,474493.3994
886,LS_1793,8/24/10 0:00,579026.5813,1556444.503,176487.3076,474404.2997
887,LS_1794,8/24/10 0:00,579106.1533,1556250.81,176511.5612,474345.2621
888,LS_1795,8/24/10 0:00,579188.8002,1555910.702,176536.752,474241.5971
889,LS_1796,8/24/10 0:00,582980.2245,1555334.005,177692.3781,474065.8199
890,LS_1797,8/24/10 0:00,606893.35,1564171.899,184981.099,476759.6101
891,LS_1798,8/24/10 0:00,611700.8329,1559023.619,186446.4198,475190.4143
892,LS_1799,8/24/10 0:00,618396.3356,1554361.609,188487.2091,473769.4336
893,LS_1800,8/24/10 0:00,618900.6792,1554311.92,188640.9331,473754.2884
894,LS_1801,8/24/10 0:00,625843.2061,1552812.221,190757.0153,473297.1801
895,LS_1802,8/24/10 0:00,627688.4694,1552354.739,191319.4516,473157.7396
896,LS_1803,8/24/10 0:00,627821.2807,1552375.498,191359.9325,473164.0669
897,LS_1805,8/24/10 0:00,628037.1344,1552567.55,191425.7247,473222.6044
898,LS_1806,8/24/10 0:00,628331.7022,1552898.429,191515.509,473323.4563
899,LS_1807,8/24/10 0:00,628722.1414,1552933.005,191634.5148,473333.9951
900,LS_1808,8/24/10 0:00,629124.6626,1552826.867,191757.2033,473301.6442
901,LS_1809,8/24/10 0:00,632067.646,1550087.883,192654.2247,472466.8019
902,LS_1810,8/24/10 0:00,632537.9112,1549535.293,192797.5615,472298.3724
903,LS_1811,8/24/10 0:00,640196.3708,1532163.871,195131.8601,467003.5628
904,LS_1812,8/24/10 0:00,639735.2199,1525171.901,194991.3013,464872.4103
905,LS_1813,8/24/10 0:00,639669.7471,1524682.847,194971.3452,464723.3466
906,LS_1814,8/26/10 0:00,716223.1302,1424773.1,218304.8171,434270.8548
907,LS_1815,8/26/10 0:00,715688.3707,1425638.452,218141.8224,434534.6141
908,LS_1816,8/26/10 0:00,715328.202,1425903.291,218032.0429,434615.337
909,LS_1817,8/26/10 0:00,718242.9583,1422104.285,218920.4607,433457.3999
910,LS_1826,1/1/08 0:00,481735.1466,1625693.617,146832.8774,495511.4303
911,LS_1827,1/1/07 0:00,474836.5182,1631690.145,144730.1754,497339.1721
912,LS_1828,1/1/09 0:00,758100.4309,1336491.033,231069.0187,407362.4799
913,LS_1829,1/1/09 0:00,757841.0571,1336340.123,230989.9616,407316.4825
914,LS_1830,1/1/09 0:00,757854.2318,1336960.278,230993.9772,407505.5058
915,LS_1832,1/1/08 0:00,757758.9928,1341068.097,230964.9484,408757.569
916,LS_1833,1/1/09 0:00,755964.2847,1340910.965,230417.9213,408709.6752
917,LS_1835,1/1/10 0:00,760011.0512,1370382.016,231651.3758,417692.4518
918,LS_1837,4/2/09 0:00,748361.3007,1374039.668,228100.5318,418807.3042
919,LS_1838,1/9/06 0:00,737547.4183,1405155.403,224804.4603,428291.3805
920,LS_1840,6/23/07 0:00,745382.9838,1383925.706,227192.7407,421820.5687
921,LS_1841,2/26/07 0:00,746612.862,1384043.569,227567.6076,421856.4933
922,LS_1842,7/24/09 0:00,740527.0,1375593.73,225712.6368,419280.9823
923,LS_1846,1/1/06 0:00,750352.3091,1378344.3,228707.3911,420119.3561
924,LS_1848,1/9/06 0:00,737547.4183,1405155.403,224804.4603,428291.3805
925,LS_1850,6/23/07 0:00,745504.4739,1383943.064,227229.7709,421825.8594
926,LS_1851,2/26/07 0:00,746647.584,1384060.928,227578.1909,421861.7844
927,LS_1852,7/24/09 0:00,740422.8777,1375628.445,225680.9003,419291.5635
928,LS_1855,1/1/09 20:07,746330.8713,1383322.141,227481.6569,421636.6021
929,LS_1856,1/1/09 0:00,746487.1237,1383391.585,227529.2826,421657.7686
930,LS_1857,1/1/09 0:00,735371.8312,1386898.691,224141.3413,422726.7345
931,LS_1858,2/27/07 0:00,746752.3898,1384015.705,227610.1357,421848.0004
932,LS_1859,6/4/10 0:00,744257.2657,1387033.73,226849.6218,422767.8944
933,LS_1861,2/23/07 0:00,745355.3455,1384008.544,227184.3166,421845.8177
934,LS_1862,11/1/08 0:00,752402.8384,1375190.168,229332.3925,419157.9766
935,LS_1863,1/22/10 0:00,755079.2504,1362461.37,230148.1629,415278.2389
936,LS_1864,12/1/07 0:00,748737.8717,1372285.469,228215.3106,418272.6243
937,LS_1865,1/1/08 0:00,750569.2692,1367331.991,228773.5206,416762.8042
938,LS_1866,1/5/06 0:00,748826.9775,1377348.817,228242.47,419815.9329
939,LS_1868,3/25/08 0:00,752589.4255,1374650.295,229389.2642,418993.4233
940,LS_1869,1/1/09 0:00,751262.6556,1375225.16,228984.8648,419168.6422
941,LS_1870,6/4/10 0:00,751291.2677,1377262.306,228993.5857,419789.5643
942,LS_1951,1/2/09 0:00,833098.3547,1280923.361,253928.3866,390425.4529
943,LS_1955,1/1/07 0:00,596227.3192,1602731.189,181730.0927,488512.482
944,LS_1956,1/1/07 0:00,609516.3924,1600551.851,185780.6023,487848.2198
945,LS_1957,1/1/07 0:00,606162.2148,1600402.665,184758.249,487802.7479
946,LS_1960,9/8/05 0:00,1120382.751,1429050.446,341492.6734,435574.5899
947,LS_1961,6/28/05 0:00,1121054.163,1428960.504,341697.3198,435547.1756
948,LS_1962,6/28/05 0:00,1121296.333,1428918.967,341771.1332,435534.5151
949,LS_1963,6/28/05 0:00,1148769.052,1404210.292,350144.8183,428003.3107
950,LS_1970,8/30/05 0:00,1179252.153,1420700.06,359436.0677,433029.3921
951,LS_1972,6/29/05 0:00,1184775.233,1420277.318,361119.5026,432900.5404
952,LS_1976,8/30/05 0:00,1244685.067,1435965.01,379380.0206,437682.1491
953,LS_1988,2/2/05 0:00,555004.2971,451507.0398,169165.3152,137619.3501
954,LS_1995,2/1/05 0:00,558061.893,480095.5732,170097.2704,146333.1354
955,LS_1998,2/7/05 0:00,550658.6959,493591.8428,167840.7759,150446.7985
956,LS_1999,1/31/05 0:00,546887.7371,501403.9886,166691.3876,152827.9406
957,LS_2000,3/16/05 0:00,547260.1232,506887.7122,166804.8909,154499.3796
958,LS_2006,2/1/05 0:00,549397.7997,558948.7005,167456.4547,170367.5694
959,LS_2007,2/7/05 0:00,551642.4628,568255.2657,168140.628,173204.2105
960,LS_2008,2/7/05 0:00,551610.6663,569061.85,168130.9365,173450.0574
961,LS_2009,2/7/05 0:00,551398.7652,569773.9767,168066.349,173667.1137
962,LS_2010,2/7/05 0:00,564609.1283,628943.2783,172092.8678,191701.9174
963,LS_2011,2/7/05 0:00,563934.606,629608.5164,171887.2734,191904.6819
964,LS_2013,2/7/05 0:00,563007.1225,631041.1942,171604.5764,192341.3621
965,LS_2014,2/7/05 0:00,562893.2038,634539.6814,171569.854,193407.7011
966,LS_2015,2/9/05 0:00,564521.4313,639223.5672,172066.1378,194835.3495
967,LS_2016,3/15/05 0:00,562228.9559,646489.5062,171367.3912,197050.0078
968,LS_2019,2/8/05 0:00,598421.8657,719248.3808,182398.9905,219226.9135
969,LS_2023,2/8/05 0:00,605772.5809,740031.8021,184639.4886,225561.7005
970,LS_2024,2/8/05 0:00,607844.5961,741183.3763,185271.0388,225912.7003
971,LS_2025,3/16/05 0:00,610615.197,741812.6409,186115.518,226104.5002
972,LS_2026,1/31/05 0:00,633267.585,745647.8438,193019.9661,227273.4701
973,LS_2027,3/16/05 0:00,653191.332,828794.6274,199092.7244,252616.6105
974,LS_2029,1/25/05 0:00,642240.9637,948527.9597,195755.052,289111.3314
975,LS_2030,1/25/05 0:00,642218.9654,948434.562,195748.3469,289082.8637
976,LS_2031,1/25/05 0:00,642506.7189,948527.1649,195836.0542,289111.0891
977,LS_2032,1/25/05 0:00,642493.6838,948434.0635,195832.0811,289082.7118
978,LS_2033,1/25/05 0:00,642548.4362,961753.5283,195848.7696,293142.4848
979,LS_2034,1/25/05 0:00,642562.1549,961683.4471,195852.9511,293121.1241
980,LS_2035,1/25/05 0:00,643576.565,998858.5144,196162.1433,304452.0849
981,LS_2036,1/25/05 0:00,643591.5379,998745.8433,196166.707,304417.7428
982,LS_2037,1/25/05 0:00,643933.576,998857.7866,196270.9602,304451.8631
983,LS_2038,1/25/05 0:00,643933.7177,998723.3851,196271.0034,304410.8975
984,LS_2039,1/24/05 0:00,643988.2516,1014533.231,196287.6254,309229.7387
985,LS_2040,1/24/05 0:00,644064.5539,1014549.775,196310.8823,309234.7813
986,LS_2041,1/24/05 0:00,644435.5638,1014646.433,196423.9661,309264.2427
987,LS_2042,1/24/05 0:00,644375.1052,1027964.131,196405.5383,313323.4772
988,LS_2043,1/24/05 0:00,644360.2212,1027807.36,196401.0017,313275.6934
989,LS_2044,1/24/05 0:00,644868.8743,1027802.292,196556.0392,313274.1486
990,LS_2045,1/25/05 0:00,648737.4063,1090737.242,197735.1678,332456.722
991,LS_2046,1/11/05 0:00,655631.058,1121267.195,199836.3529,341762.252
992,LS_2047,1/11/05 0:00,655816.4733,1124494.487,199892.8675,342745.9306
993,LS_2048,1/11/05 0:00,656244.772,1125037.11,200023.4129,342911.3221
994,LS_2049,1/10/05 0:00,661350.2552,1136662.303,201579.5642,346454.681
995,LS_2050,1/12/05 0:00,661453.3409,1139664.514,201610.9848,347369.755
996,LS_2051,1/11/05 0:00,668850.4622,1158431.694,203865.6274,353089.9916
997,LS_2052,3/22/05 0:00,729945.2656,1319267.786,222487.3241,402112.834
998,LS_2053,3/22/05 0:00,739011.3629,1355057.069,225250.6706,413021.4078
999,LS_2055,3/22/05 0:00,753684.9994,1365288.709,229723.1952,416140.0118
1000,LS_2056,3/22/05 0:00,753402.1467,1367453.876,229636.9817,416799.9547
1001,LS_2057,3/22/05 0:00,753643.1793,1367820.696,229710.4484,416911.7615
1002,LS_2058,3/22/05 0:00,753619.7647,1368471.831,229703.3116,417110.2274
1003,LS_2059,3/22/05 0:00,753625.0741,1368258.096,229704.9299,417045.081
1004,LS_2070,6/28/05 0:00,1118985.505,1429377.208,341066.7928,435674.1869
1005,LS_2071,4/27/05 0:00,431673.3214,1483047.928,131574.0326,452033.0229
1006,LS_2072,4/27/05 0:00,431155.8517,1482177.298,131416.3078,451767.6549
1007,LS_2074,4/27/05 0:00,430460.6676,1481741.963,131204.4157,451634.9648
1008,LS_2075,4/27/05 0:00,429734.1722,1480354.141,130982.9799,451211.9566
1009,LS_2076,4/27/05 0:00,429842.2956,1479895.147,131015.9359,451072.0552
1010,LS_2077,4/27/05 0:00,429852.0757,1479670.081,131018.9169,451003.4551
1011,LS_2078,5/16/05 0:00,429577.5363,1479046.38,130935.2373,450813.3511
1012,LS_2079,5/16/05 0:00,429230.3278,1478887.796,130829.4081,450765.0146
1013,LS_2080,5/16/05 0:00,429151.3135,1478850.013,130805.3245,450753.4984
1014,LS_2081,5/16/05 0:00,428997.4118,1478863.823,130758.4153,450757.7077
1015,LS_2082,5/16/05 0:00,428481.1242,1478015.16,130601.0508,450499.0352
1016,LS_2083,5/16/05 0:00,428458.0726,1477811.051,130594.0247,450436.8228
1017,LS_2084,5/16/05 0:00,428444.5091,1477466.671,130589.8906,450331.8557
1018,LS_2085,5/16/05 0:00,428508.4214,1476893.336,130609.371,450157.1032
1019,LS_2086,5/16/05 0:00,428607.6617,1476507.297,130639.6195,450039.4385
1020,LS_2087,5/16/05 0:00,428780.1656,1476084.159,130692.1987,449910.4661
1021,LS_2088,5/16/05 0:00,428789.6108,1475711.97,130695.0776,449797.0228
1022,LS_2089,5/16/05 0:00,428853.9139,1475534.598,130714.6771,449742.9599
1023,LS_2090,5/16/05 0:00,428948.1131,1475198.347,130743.3891,449640.4706
1024,LS_2092,5/16/05 0:00,431063.596,1473578.278,131388.1883,449146.6735
1025,LS_2093,5/16/05 0:00,431432.6039,1473413.733,131500.6619,449096.5202
1026,LS_2094,5/16/05 0:00,432092.8991,1473122.013,131701.9199,449007.6039
1027,LS_2095,5/17/05 0:00,432961.4047,1472813.12,131966.6404,448913.4533
1028,LS_2096,5/17/05 0:00,433693.4637,1472628.866,132189.772,448857.2927
1029,LS_2097,5/17/05 0:00,435050.0903,1471839.299,132603.2718,448616.6327
1030,LS_2098,5/17/05 0:00,435560.2921,1471299.715,132758.7813,448452.1675
1031,LS_2099,5/17/05 0:00,435758.3742,1471210.956,132819.1567,448425.1137
1032,LS_2100,5/17/05 0:00,436054.0717,1470744.541,132909.2853,448282.9504
1033,LS_2101,5/17/05 0:00,436325.6199,1470409.372,132992.0532,448180.7909
1034,LS_2102,5/17/05 0:00,436433.1669,1470074.621,133024.8335,448078.7588
1035,LS_2103,5/17/05 0:00,436811.2418,1469366.835,133140.0708,447863.0256
1036,LS_2104,5/17/05 0:00,436863.1041,1468848.605,133155.8784,447705.0691
1037,LS_2105,5/17/05 0:00,436922.229,1468258.154,133173.8997,447525.0997
1038,LS_2106,5/17/05 0:00,436999.0704,1467932.561,133197.3209,447425.8589
1039,LS_2107,5/17/05 0:00,437022.9766,1467340.295,133204.6075,447245.3362
1040,LS_2108,5/17/05 0:00,437184.4639,1466895.201,133253.8289,447109.6716
1041,LS_2109,5/17/05 0:00,437574.7803,1465594.759,133372.7973,446713.2968
1042,LS_2110,5/17/05 0:00,438794.5301,1465219.783,133744.5771,446599.0041
1043,LS_2111,5/17/05 0:00,438868.3919,1465062.724,133767.0901,446551.1326
1044,LS_2112,5/17/05 0:00,440033.1869,1464754.518,134122.1197,446457.1914
1045,LS_2115,6/29/05 0:00,1158943.884,1387882.51,353246.1071,423026.6026
1046,LS_2116,6/29/05 0:00,1158465.945,1387594.722,353100.4313,422938.8848
1047,LS_2117,6/29/05 0:00,1160738.806,1382930.986,353793.1994,421517.378
1048,LS_2118,6/29/05 0:00,1160840.486,1382077.325,353824.1915,421257.1821
1049,LS_2119,6/29/05 0:00,1160868.039,1381651.016,353832.5896,421127.2432
1050,LS_2123,10/28/04 0:00,1794261.026,1407148.669,546890.7782,428898.928
1051,LS_2134,10/12/04 0:00,1887394.336,1323183.266,575277.812,403306.2724
1052,LS_2153,10/13/04 0:00,2189008.089,919211.5633,667209.6869,280175.6935
1053,LS_2154,4/4/05 0:00,445770.183,1620568.368,135870.7561,493949.2544
1054,LS_2155,4/4/05 0:00,446630.0883,1605214.942,136132.8553,489269.53
1055,LS_2156,4/4/05 0:00,445097.7906,1594175.727,135665.8109,485904.7771
1056,LS_2157,4/4/05 0:00,445132.69,1593344.251,135676.4483,485651.3432
1057,LS_2158,4/4/05 0:00,445181.2346,1592322.805,135691.2446,485340.0065
1058,LS_2159,4/4/05 0:00,445061.5767,1589887.671,135654.7729,484597.7776
1059,LS_2160,4/4/05 0:00,445606.2359,1587779.44,135820.785,483955.1888
1060,LS_2161,4/4/05 0:00,442636.9184,1557248.176,134915.737,474649.2592
1061,LS_2162,4/4/05 0:00,442136.5158,1556388.575,134763.2143,474387.2528
1062,LS_2163,4/4/05 0:00,442285.3101,1555751.377,134808.5668,474193.0349
1063,LS_2164,4/4/05 0:00,442227.8984,1554166.409,134791.0677,473709.9366
1064,LS_2165,4/4/05 0:00,441733.2837,1552582.751,134640.3092,473227.2376
1065,LS_2166,4/4/05 0:00,440941.7197,1552126.192,134399.0405,473088.0785
1066,LS_2167,4/4/05 0:00,441442.8331,1550303.982,134551.7798,472532.6688
1067,LS_2168,4/4/05 0:00,441936.3858,1549811.193,134702.2147,472382.4667
1068,LS_2169,4/4/05 0:00,442245.2057,1549295.529,134796.343,472225.2924
1069,LS_2170,4/5/05 0:00,442548.5983,1548250.213,134888.8171,471906.68
1070,LS_2171,4/5/05 0:00,442737.1816,1547985.783,134946.2973,471826.0818
1071,LS_2172,4/5/05 0:00,443633.6094,1547415.499,135219.5285,471652.2592
1072,LS_2173,4/5/05 0:00,439695.643,1541140.449,134019.2363,469739.6239
1073,LS_2174,4/5/05 0:00,439531.3792,1541201.314,133969.1687,469758.1755
1074,LS_2176,4/5/05 0:00,433656.2167,1533901.694,132178.4191,467533.2513
1075,LS_2177,4/5/05 0:00,433489.8782,1533300.176,132127.7191,467349.9086
1076,LS_2178,4/5/05 0:00,433486.5232,1531750.341,132126.6965,466877.5189
1077,LS_2179,4/5/05 0:00,434476.7911,1529362.691,132428.5302,466149.7631
1078,LS_2180,4/5/05 0:00,432178.444,1526756.023,131727.9939,465355.2507
1079,LS_2181,4/5/05 0:00,432090.4088,1526622.101,131701.1608,465314.4313
1080,LS_2182,4/5/05 0:00,431799.3119,1524531.534,131612.4345,464677.2264
1081,LS_2183,4/5/05 0:00,432164.6782,1524305.483,131723.7981,464608.3261
1082,LS_2184,4/5/05 0:00,431831.4088,1524198.095,131622.2176,464575.5942
1083,LS_2185,4/5/05 0:00,432053.633,1523817.417,131689.9516,464459.5636
1084,LS_2186,4/5/05 0:00,431971.8757,1523455.14,131665.0319,464349.1415
1085,LS_2187,4/5/05 0:00,431867.2205,1523095.912,131633.133,464239.6488
1086,LS_2188,4/5/05 0:00,432007.7489,1522833.521,131675.9661,464159.6721
1087,LS_2189,4/5/05 0:00,431695.0329,1522608.756,131580.6502,464091.1637
1088,LS_2190,4/5/05 0:00,431654.6516,1522464.33,131568.342,464047.1426
1089,LS_2191,4/5/05 0:00,431963.2234,1521446.666,131662.3947,463736.9586
1090,LS_2192,4/5/05 0:00,432043.3223,1521392.916,131686.8089,463720.5756
1091,LS_2193,4/5/05 0:00,432304.8905,1519664.39,131766.5348,463193.7209
1092,LS_2194,4/5/05 0:00,432104.2184,1518672.487,131705.37,462891.3889
1093,LS_2195,4/5/05 0:00,431556.0939,1517855.591,131538.3016,462642.3989
1094,LS_2196,4/5/05 0:00,431262.4405,1517658.287,131448.7961,462582.2607
1095,LS_2197,4/6/05 0:00,430997.7526,1517028.434,131368.1192,462390.2815
1096,LS_2198,4/6/05 0:00,430605.5372,1516427.972,131248.5719,462207.2607
1097,LS_2199,4/6/05 0:00,430438.9581,1515288.256,131197.7986,461859.8752
1098,LS_2200,4/6/05 0:00,430875.02,1514440.569,131330.7103,461601.5002
1099,LS_2201,4/6/05 0:00,431019.2297,1513592.52,131374.6654,461343.0149
1100,LS_2202,4/6/05 0:00,430926.8843,1513439.978,131346.5185,461296.5201
1101,LS_2204,4/6/05 0:00,431470.7435,1512119.485,131512.2868,460894.0338
1102,LS_2205,4/6/05 0:00,431757.3263,1511135.021,131599.6373,460593.9691
1103,LS_2206,4/6/05 0:00,431259.688,1510697.242,131447.9571,460460.5341
1104,LS_2207,4/6/05 0:00,431010.8246,1510567.982,131372.1035,460421.1356
1105,LS_2208,4/6/05 0:00,431381.8725,1509508.609,131485.1989,460098.2387
1106,LS_2209,4/6/05 0:00,431161.7455,1509066.188,131418.1042,459963.3888
1107,LS_2210,4/6/05 0:00,431214.3919,1508555.349,131434.1509,459807.6851
1108,LS_2211,4/6/05 0:00,431134.288,1508285.013,131409.7352,459725.2867
1109,LS_2212,4/6/05 0:00,430896.4036,1507767.342,131337.228,459567.5005
1110,LS_2213,4/6/05 0:00,430759.8819,1507716.253,131295.6162,459551.9286
1111,LS_2214,4/6/05 0:00,430621.8631,1507606.673,131253.5481,459518.5286
1112,LS_2215,4/6/05 0:00,430549.2606,1507310.551,131231.4188,459428.2706
1113,LS_2216,4/6/05 0:00,430552.5709,1506757.243,131232.4278,459259.6224
1114,LS_2217,4/6/05 0:00,430575.8521,1506046.914,131239.5239,459043.1141
1115,LS_2220,4/25/05 0:00,430300.4379,1503919.366,131155.5777,458394.6374
1116,LS_2221,4/25/05 0:00,430188.435,1503298.692,131121.4392,458205.456
1117,LS_2222,4/25/05 0:00,430536.1909,1502787.686,131227.4352,458049.7014
1118,LS_2223,4/25/05 0:00,430612.564,1502365.307,131250.7137,457920.9602
1119,LS_2224,4/25/05 0:00,430923.5022,1501475.965,131345.4877,457649.8888
1120,LS_2225,4/25/05 0:00,430832.476,1500966.964,131317.7429,457494.7453
1121,LS_2226,4/25/05 0:00,430622.6181,1499866.041,131253.7782,457159.1839
1122,LS_2227,4/25/05 0:00,430465.8411,1499078.255,131205.9926,456919.0667
1123,LS_2228,4/25/05 0:00,430224.5292,1498557.4,131132.4407,456760.3101
1124,LS_2229,4/25/05 0:00,430215.4405,1498345.47,131129.6705,456695.7139
1125,LS_2230,4/25/05 0:00,430347.4959,1498141.418,131169.9209,456633.5188
1126,LS_2231,4/25/05 0:00,430381.77,1497915.298,131180.3677,456564.5974
1127,LS_2232,4/25/05 0:00,430321.2748,1497268.092,131161.9288,456367.329
1128,LS_2233,4/25/05 0:00,428963.3355,1495690.416,130748.0288,455886.4534
1129,LS_2234,4/25/05 0:00,428793.5173,1495493.636,130696.2683,455826.4748
1130,LS_2235,4/25/05 0:00,428597.2937,1495452.158,130636.4593,455813.8323
1131,LS_2236,4/25/05 0:00,428375.7714,1494258.168,130568.9393,455449.9042
1132,LS_2237,4/25/05 0:00,428913.5227,1493599.029,130732.8459,455248.9986
1133,LS_2238,4/25/05 0:00,429006.5064,1493471.772,130761.1873,455210.2107
1134,LS_2239,4/25/05 0:00,429306.9586,1493126.177,130852.7652,455104.8733
1135,LS_2240,4/25/05 0:00,429556.4015,1492474.852,130928.7954,454906.3494
1136,LS_2241,4/25/05 0:00,429992.1423,1491142.683,131061.6092,454500.3043
1137,LS_2242,4/26/05 0:00,430313.0748,1489251.751,131159.4294,453923.9482
1138,LS_2243,4/26/05 0:00,430857.5741,1488108.926,131325.3928,453575.6152
1139,LS_2244,4/26/05 0:00,431009.4397,1488010.159,131371.6814,453545.511
1140,LS_2245,4/26/05 0:00,431361.2378,1487357.375,131478.9095,453346.5424
1141,LS_2246,4/26/05 0:00,431457.8637,1487248.843,131508.3611,453313.4619
1142,LS_2247,4/26/05 0:00,431729.8508,1486942.254,131591.2627,453220.0135
1143,LS_2248,4/26/05 0:00,432124.8011,1486708.496,131711.6436,453148.7641
1144,LS_2249,4/26/05 0:00,432532.2814,1486434.772,131835.8436,453065.333
1145,LS_2250,4/26/05 0:00,433355.6351,1485736.086,132086.8018,452852.3735
1146,LS_2251,4/2/05 0:00,433521.9036,1485468.022,132137.4804,452770.6676
1147,LS_2252,4/26/05 0:00,433567.0531,1485054.586,132151.242,452644.6523
1148,LS_2253,4/26/05 0:00,433475.0785,1484729.23,132123.2082,452545.4838
1149,LS_2255,4/27/05 0:00,433240.224,1484397.593,132051.6245,452444.4008
1150,LS_2256,4/27/05 0:00,432724.4125,1484104.054,131894.4052,452354.9301
1151,LS_2258,4/27/05 0:00,432379.2071,1483926.732,131789.1865,452300.8824
1152,LS_2259,4/27/05 0:00,432185.8919,1483766.529,131730.2641,452252.0525
1153,LS_2260,5/17/05 0:00,442882.5043,1464645.183,134990.5916,446423.8661
1154,LS_2261,5/17/05 0:00,443198.8029,1464754.421,135086.9994,446457.1618
1155,LS_2262,5/17/05 0:00,443342.2214,1464530.291,135130.7134,446388.847
1156,LS_2263,5/17/05 0:00,443577.6062,1464388.092,135202.4587,446345.5047
1157,LS_2264,5/17/05 0:00,444288.0378,1464533.424,135418.9983,446389.8019
1158,LS_2265,5/17/05 0:00,445485.8691,1463044.475,135784.0972,445935.9702
1159,LS_2266,5/18/05 0:00,445598.0539,1462630.569,135818.2912,445809.8117
1160,LS_2267,5/18/05 0:00,445666.1257,1462311.033,135839.0395,445712.4171
1161,LS_2268,5/18/05 0:00,446124.6023,1460526.868,135978.7831,445168.6036
1162,LS_2269,5/18/05 0:00,446335.8071,1459091.631,136043.1584,444731.1434
1163,LS_2270,5/18/05 0:00,449670.6486,1458123.355,137059.6181,444436.0128
1164,LS_2271,5/18/05 0:00,449627.2525,1457781.048,137046.3909,444331.6776
1165,LS_2272,5/18/05 0:00,449808.473,1457204.744,137101.627,444156.0202
1166,LS_2274,5/18/05 0:00,449714.2332,1456839.439,137072.9027,444044.6752
1167,LS_2275,5/18/05 0:00,449677.1277,1456613.957,137061.5929,443975.9483
1168,LS_2276,5/18/05 0:00,449566.463,1456408.983,137027.8623,443913.4722
