UNIQUE_ID,Long,Lat,DATE,MOVE_CLASS,Annual_Cos,Repair_Cos,MAP_UNIT_L,MAP_UNIT_N,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,MEMBER,G_ROCK_TYP,nlcd_2006_,Slope
LS_2501,-123.88646,45.6843,Dec. 2005 -Jan. 2006, ,0,0,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,22.36597
LS_2502,-121.18357,44.85579,Dec. 2005 -Jan. 2006, ,0,0,Qls,Landslide debris,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,81,6.51553
LS_2503,-122.92782,45.74851,Dec. 2005 -Jan. 2006, ,0,0,Ts,Marine sandstone unit,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,No data,shelf sandstone,81,9.42034
LS_2504,-122.88611,45.79531,Dec. 2005 -Jan. 2006, ,0,0,Qal,Quaternary alluvium and Pleistocene terrace gravels,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,81,8.27375
LS_2505,-123.07679,45.83868,Dec. 2005 -Jan. 2006, ,0,0,Ts,Scappoose Formation,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,No data,shelf sandstone,81,9.5941
LS_2506,-123.21058,45.84526,Dec. 2005 -Jan. 2006, ,0,0,Tk,Keasey Formation,marine sedimentary rocks,Eocene,Keasey-Alsea Group,Keasey Formation,No data,tuffaceous sedimentary rocks,82,7.42183
LS_2507,-123.24273,45.90493,Dec. 2005 -Jan. 2006, ,0,0,TK,Keasey Formation,marine sedimentary rocks,Eocene,Keasey-Alsea Group,Keasey Formation,No data,tuffaceous sedimentary rocks,82,5.22232
LS_2508,-122.87039,45.96647,Dec. 2005 -Jan. 2006, ,0,0,Tgvt,"Goble Volcanics, tuff",volcaniclastic rocks,Eocene,Goble Group,Goble Volcanics,No data,tuff,41,9.55098
LS_2509,-122.87554,45.96728,Dec. 2005 -Jan. 2006, ,0,0,Tsr,Sandy River Mudstone,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,Sandy River Mudstone,mudstone,41,16.76837
LS_2510,-122.89659,45.99588,Dec. 2005 -Jan. 2006, ,0,0,Tt,Troutdale formation,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,No data,coarse grained sediments,41,8.66146
LS_2511,-122.88158,46.00166,Dec. 2005 -Jan. 2006, ,0,0,Tgo2,Basaltic andesite flow,volcanic rocks,Eocene,Goble Group,Goble Volcanics,No data,basaltic andesite,41,8.75686
LS_2512,-122.89106,46.02469,Dec. 2005 -Jan. 2006, ,0,0,Tgo2,Basaltic andesite flow,volcanic rocks,Eocene,Goble Group,Goble Volcanics,No data,basaltic andesite,11,11.41332
LS_2513,-122.93005,46.08264,Dec. 2005 -Jan. 2006, ,0,0,Tgo2,Basaltic andesite flow,volcanic rocks,Eocene,Goble Group,Goble Volcanics,No data,basaltic andesite,41,7.97132
LS_2514,-122.99608,46.08963,Dec. 2005 -Jan. 2006, ,0,0,Tgr,Grande Ronde Basalt,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,41,0
LS_2515,-123.22079,46.08783,Dec. 2005 -Jan. 2006, ,0,0,Tpb,"Pittsburg Bluff Formation, East Fork Member",marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,tuffaceous sedimentary rocks,82,28.41325
LS_2516,-123.21384,46.09541,Dec. 2005 -Jan. 2006, ,0,0,Ts1,Scappoose Formation,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,No data,shelf sandstone,82,2.92493
LS_2517,-123.20823,46.08934,Dec. 2005 -Jan. 2006, ,0,0,Ts1,Scappoose Formation,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,No data,shelf sandstone,82,9.30257
LS_2518,-123.13654,46.10112,Dec. 2005 -Jan. 2006, ,0,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Wapshilla Ridge,basalt,21,16.51057
LS_2519,-123.14568,46.12073,Dec. 2005 -Jan. 2006, ,0,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Wapshilla Ridge,basalt,41,8.0983
LS_2520,-123.14912,46.13276,Dec. 2005 -Jan. 2006, ,0,0,Tgr,Grande Ronde Basalt,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,81,4.00504
LS_2521,-123.14819,46.1329,Dec. 2005 -Jan. 2006, ,0,0,Tgr,Grande Ronde Basalt,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,41,16.03579
LS_2522,-123.28833,46.11158,Dec. 2005 -Jan. 2006, ,0,0,Qal,Alluvium,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,Columbia River alluvium,mixed grained sediments,41,2.06914
LS_2523,-123.33931,46.11805,Dec. 2005 -Jan. 2006, ,0,0,Qal,Alluvium,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,Columbia River alluvium,mixed grained sediments,41,2.61659
LS_2524,-124.19907,43.22674,Dec. 2005 -Jan. 2006, ,0,0,Tecu,"Coaledo Formation, upper member",marine sedimentary rocks,Eocene,Coaledo-Cowlitz Group,Coaledo Formation,Upper member,deltaic sandstone,0,13.31947
LS_2525,-124.16305,42.98198,Dec. 2005 -Jan. 2006, ,0,0,Qt,Stream terraces,sediments,Pleistocene,Quaternary surficial deposits,Terrace deposits,No data,mixed grained sediments,0,16.95382
LS_2526,-124.16579,42.97392,Dec. 2005 -Jan. 2006, ,0,0,Jop,Otter Point Formation,melange rocks,Jurassic/Cretaceous,Sixes River Terrane,No data,No data,turbidite,0,0
LS_2527,-124.05879,43.23764,Dec. 2005 -Jan. 2006, ,0,0,Qft,Quaternary fluvial terrace deposits,sediments,Quaternary,Quaternary surficial deposits,Terrace deposits,No data,mixed grained sediments,0,3.33347
LS_2528,-124.04815,43.25079,Dec. 2005 -Jan. 2006, ,0,0,Qal,Quaternary alluvium,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,0,0
LS_2529,-124.08713,43.18033,Dec. 2005 -Jan. 2006, ,0,0,Terv,"Roseburg Formation, basalt",volcanic rocks,Paleocene/Eocene,Siletz Terrane,Siletz River Volcanics,No data,pillow lavas,0,12.79955
LS_2530,-124.08549,43.17465,Dec. 2005 -Jan. 2006, ,0,0,Qft,Quaternary fluvial terrace deposits,sediments,Quaternary,Quaternary surficial deposits,Terrace deposits,No data,mixed grained sediments,0,14.99404
LS_2531,-124.11496,43.12856,Dec. 2005 -Jan. 2006, ,0,0,Ter,Roseburg Formation,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,No data,turbidite,0,17.22293
LS_2532,-124.12233,43.12333,Dec. 2005 -Jan. 2006, ,0,0,Ter,Roseburg Formation,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,No data,turbidite,0,13.69544
LS_2533,-124.13065,43.12387,Dec. 2005 -Jan. 2006, ,0,0,Tulb,"Umpqua Formation, lower member, basalt",volcanic rocks,Paleocene/Eocene,Siletz Terrane,Siletz River Volcanics,No data,pillow lavas,0,7.46429
LS_2534,-124.15296,43.1185,Dec. 2005 -Jan. 2006, ,0,0,Qal,Alluvium,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,0,6.14686
LS_2535,-124.21715,43.00496,Dec. 2005 -Jan. 2006, ,0,0,Tul,"Umpqua Formation, lower member, sedimentary rocks",marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,No data,turbidite,0,17.72705
LS_2536,-124.16912,43.14331,Dec. 2005 -Jan. 2006, ,0,0,Terv,"Roseburg Formation, basalt",volcanic rocks,Paleocene/Eocene,Siletz Terrane,Siletz River Volcanics,No data,pillow lavas,0,11.46261
LS_2537,-122.93957,42.26764,Dec. 2005 -Jan. 2006, ,0,0,JTrs,"Applegate Terrane, marine meta-sedimentary rocks undivided",metamorphic rocks,Triassic/Jurassic,Applegate Group,no data,no data,marine sedimentary rocks,0,17.51323
LS_2538,-122.99911,42.5253,Dec. 2005 -Jan. 2006, ,0,0,mc,May Creek Schist,metamorphic rocks,Paleozoic/Jurassic,Applegate Group,May Creek Schist,No data,schist,0,18.20456
LS_2539,-122.78614,42.3455,Dec. 2005 -Jan. 2006, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,no data,mixed grained sediments,0,13.03695
LS_2540,-122.57597,45.36952,Dec. 2005 -Jan. 2006, ,0,0,Tt,Troutdale Formation,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,No data,mixed lithologies,41,8.36278
LS_2541,-124.01941,44.93757,Dec. 2005 -Jan. 2006, ,0,0,Qtc,Coastal Terrace Deposits,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,mixed grained sediments,52,5.01055
LS_2542,-122.62433,44.95761,Dec. 2005 -Jan. 2006, ,0,0,Tsmc,"Scotts Mills Formation, Crooked Finger Member",terrestrial sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Scotts Mills Formation,Crooked Finger member,mixed lithologies,52,7.66845
LS_2543,-122.4393,45.4475,Dec. 2005 -Jan. 2006, ,0,0,QTsf,Springwater Formation sandstone and mudstone,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,No data,fine grained sediments,41,3.81133
LS_2544,-123.27415,46.10241,Dec. 2005 -Jan. 2006, ,0,0,Tpb,Pittsburg Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,shelf sandstone,82,11.44097
LS_2545,-122.43994,45.19069,Dec. 2005 -Jan. 2006, ,0,0,Tfl,Fluvial and lacustrine(?) sedimentary deposits,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,No data,mixed lithologies,11,19.37617
LS_2546,-123.21825,44.3618,Dec. 2005 -Jan. 2006, ,0,0,Qwst,Willamette Silt draped over unit Qtg terrace deposits,sediments,Pleistocene,Quaternary surficial deposits,Willamette Silt,no data,fine grained sediments,42,0
LS_2547,-123.35198,44.9592,Dec. 2005 -Jan. 2006, ,0,0,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,slope mudstone,41,9.38126
LS_2548,-123.51203,44.72816,Dec. 2005 -Jan. 2006, ,0,0,Qal,Alluvium,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,81,7.36717
LS_2549,-123.08374,42.50948,Dec. 2005 -Jan. 2006, ,0,0,JTrm,Schistose metasedimentary rocks,metamorphic rocks,Triassic/Jurassic,Applegate Group,Applegate Amphibolite,No data,schist,0,14.44992
LS_2550,-122.66134,44.76429,Dec. 2005 -Jan. 2006, ,0,0,Tc,"Columbia River Basalt Group, undivided",volcanic rocks,Miocene,Columbia River Basalt Group,No data,No data,basalt,81,33.46347
LS_2551,-122.73904,44.57147,Dec. 2005 -Jan. 2006, ,0,0,Tms,Volcaniclastic conglomerate and sandstone.,terrestrial sedimentary rocks,Miocene/Pliocene,Early High Cascade Volcanics,no data,no data,mixed grained sediments,42,16.35934
LS_2552,-123.25548,43.27393,Dec. 2005 -Jan. 2006, ,0,0,Trs,"Roseburg member, turbidite sandstone and mudstone",marine sedimentary rocks,Paleocene/Eocene,Siletz Terrane,Siletz River Volcanics,Roseburg member,turbidite,0,19.29075
LS_2553,-123.5088,43.29754,Dec. 2005 -Jan. 2006, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,0,14.5766
LS_2554,-124.05816,42.62268,Dec. 2005 -Jan. 2006, ,0,0,Tlg,Lookingglass Formation,marine sedimentary rocks,Eocene,Umpqua Group,No data,No data,turbidite,0,24.96782
LS_2555,-124.22351,43.37905,Dec. 2005 -Jan. 2006, ,0,0,Tecu,"Coaledo Formation, upper member",marine sedimentary rocks,Eocene,Coaledo-Cowlitz Group,Coaledo Formation,Upper member,deltaic sandstone,0,6.0883
LS_2556,-124.23127,43.34881,Dec. 2005 -Jan. 2006, ,0,0,Tecm,Middle member of the Coaledo Formation,marine sedimentary rocks,Eocene,Coaledo-Cowlitz Group,Coaledo Formation,Middle member,slope mudstone,0,11.89954
LS_2557,-123.47205,43.37498,Dec. 2005 -Jan. 2006, ,0,0,Qcl,Colluvium,sediments,Quaternary,Quaternary surficial deposits,Colluvial deposits,No data,mixed grained sediments,0,3.33499
LS_2558,-123.49861,43.37707,Dec. 2005 -Jan. 2006, ,0,0,Tmms,"Tenmile Formation, mudstone and turbidite sandstone",marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,No data,turbidite,0,18.97382
LS_2559,-122.379,45.30026,Dec. 2005 -Jan. 2006, ,0,0,Tts,Troutdale Formation volcaniclastic sandstone,volcaniclastic rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,No data,sandstone,41,12.48432
LS_2560,-123.65835,44.30445,Dec. 2005 -Jan. 2006, ,0,0,Tt,Tyee Formation,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,Tyee Mountain member,turbidite,42,11.20455
LS_2561,-122.43813,45.37916,Dec. 2005 -Jan. 2006, ,0,0,Qst2,Strath Terrace,sediments,Quaternary,Quaternary surficial deposits,Terrace deposits,No data,mixed grained sediments,52,1.74507
LS_2562,-123.51113,45.05038,Dec. 2005 -Jan. 2006, ,0,0,Qal,Alluvium,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,82,2.92493
LS_2563,-122.22359,45.44041,Dec. 2005 -Jan. 2006, ,0,0,Qb5a,Quaternary basaltic and andesitic rocks,volcanic rocks,Pliocene/Pleistocene,Boring Volcanic Field,Northwest Cascade Volcanoes,No data,basalt,81,22.01137
LS_2564,-123.07006,43.29519,Dec. 2005 -Jan. 2006, ,0,0,Tes,Spencer Formation,marine sedimentary rocks,Eocene,Coaledo-Cowlitz Group,Spencer Formation,No data,deltaic sandstone,0,17.2009
LS_2565,-124.23313,43.38004,Dec. 2005 -Jan. 2006, ,0,0,Tecu,"Coaledo Formation, upper member",marine sedimentary rocks,Eocene,Coaledo-Cowlitz Group,Coaledo Formation,Upper member,deltaic sandstone,0,9.22567
LS_2566,-124.22874,43.37371,Dec. 2005 -Jan. 2006, ,0,0,Tecu,Upper member of the Coaledo Formation,marine sedimentary rocks,Eocene,Coaledo-Cowlitz Group,Coaledo Formation,Upper member,deltaic sandstone,0,12.52341
LS_2567,-122.48502,45.07892,Dec. 2005 -Jan. 2006, ,0,0,Tmo,Molalla Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,Mollala Formation,No data,mixed lithologies,81,5.90667
LS_2568,-122.43453,45.27416,Dec. 2005 -Jan. 2006, ,0,0,Qtvu,Undifferentiated Boring Lava,volcanic rocks,Pliocene/Pleistocene,Boring Volcanic Field,Portland Basin Volcanoes,No data,basalt,43,10.11419
LS_2569,-122.54136,45.33123,Dec. 2005 -Jan. 2006, ,0,0,Tt,Troutdale Formation,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,No data,mixed lithologies,41,6.86705
LS_2570,-122.53837,45.23512,Dec. 2005 -Jan. 2006, ,0,0,QTt,Troutdale Formation,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,No data,mixed grained sediments,42,17.64961
LS_2571,-123.4551,43.17702,Dec. 2005 -Jan. 2006, ,0,0,Tsr,Submarine basalt flows,volcanic rocks,Paleocene/Eocene,Siletz Terrane,Siletz River Volcanics,No data,pillow lavas,0,22.68371
LS_2572,-122.57735,45.33513,Dec. 2005 -Jan. 2006, ,0,0,Qls,Landslides,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,81,17.55204
LS_2573,-122.77499,45.29117,Dec. 2005 -Jan. 2006, ,0,0,Qalc,Floodplain deposits of the Willamette River and major tributaries,sediments,Recent,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,81,2.61659
LS_2574,-122.6176,45.3448,Dec. 2005 -Jan. 2006, ,0,0,Qls,Landslides,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,42,9.83926
LS_2575,-122.5149,45.3853,Dec. 2005 -Jan. 2006, ,0,0,QTs,Springwater Formation,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,No data,mixed lithologies,82,16.17393
LS_2576,-122.5433,45.28786,Dec. 2005 -Jan. 2006, ,0,0,af,Artificial fill,sediments,Recent,Quaternary surficial deposits,Man-made fill deposits,No data,mixed grained sediments,41,6.6175
LS_2577,-122.5668,45.22418,Dec. 2005 -Jan. 2006, ,0,0,Qalf,Alluvium of smaller streams,sediments,Recent,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,42,14.57273
LS_2578,-122.60192,45.3661,Dec. 2005 -Jan. 2006, ,0,0,Qal,Alluvium,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,43,6.08663
LS_2579,-123.08096,45.83971,Dec. 2005 -Jan. 2006, ,0,0,Ts,Scappoose Formation,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,No data,shelf sandstone,82,26.10295
LS_2580,-123.27428,46.10273,Dec. 2005 -Jan. 2006, ,0,0,Tpb,Pittsburg Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,shelf sandstone,41,14.45239
LS_2581,-122.88391,44.55273,Dec. 2005 -Jan. 2006, ,0,0,Hng,Near channel gravel,sediments,Quaternary,no data,no data,no data,mixed grained sediments,42,0.92592
LS_2582,-122.7823318,45.5892117,12/26/01,Earth Flow,0,0,af,Artificial fill,sediments,Recent,Quaternary surficial deposits,Man-made fill deposits,No data,mixed grained sediments,41,8.22322
LS_2583,-122.7095008,45.51437638,2005, ,0,0,Tgsb,Sentinel Bluffs unit,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Sentinel Bluffs,basalt,41,15.00527
LS_2584,-122.5981365,45.51554499,2005, ,0,0,Qtvu,Undifferentiated Boring Lava,volcanic rocks,Pliocene/Pleistocene,Boring Volcanic Field,Portland Basin Volcanoes,No data,basalt,21,20.46638
LS_2585,-122.6852366,45.50411589,2001, ,0,0,Tgww,Winter Water unit,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Winter Water,basalt,41,18.22354
LS_2586,-122.676602,45.46479271,2001, ,0,0,Tgsb,Sentinel Bluffs unit,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Sentinel Bluffs,basalt,81,8.95987
LS_2587,-122.6964286,45.51489842,2001, ,0,0,Tgsb,Sentinel Bluffs unit,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Sentinel Bluffs,basalt,41,27.84019
LS_2588,-122.6966418,45.49157945,2002, ,0,0,Tgr2,R2 Grande Ronde Basalt,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Reversed magnetostratigraphic unit 2,basalt,41,28.16423
LS_2589,-122.7009425,45.44605259,2002, ,0,0,Tfg,Basalt of Ginko,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,41,11.03871
LS_2590,-122.6836199,45.46334369,2002, ,0,0,Tfg,Basalt of Ginko,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,41,6.75732
LS_2591,-122.6863254,45.50629203,2003, ,0,0,Tgsb,Sentinel Bluffs unit,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Sentinel Bluffs,basalt,41,29.70969
LS_2592,-122.7046712,45.50377385,2004, ,0,0,Tgsb,Sentinel Bluffs unit,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Sentinel Bluffs,basalt,81,21.40971
LS_2593,-122.7501864,45.56370506,2002, ,0,0,Tgsb,Sentinel Bluffs unit,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Sentinel Bluffs,basalt,41,28.93604
LS_2594,-122.7091887,45.57486941,2003, ,0,0,Qff,"Catastrophic flood deposits, fine grained facies",sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,No data,fine grained sediments,41,34.26231
LS_2595,-122.5118834,45.47026752,2003, ,0,0,QTvs,Basalt of Mount Scott,volcanic rocks,Pliocene/Pleistocene,Boring Volcanic Field,Portland Basin Volcanoes,Basalt of Mount Scott,basalt,81,15.64549
LS_2596,-122.7227823,45.46428839,2005, ,0,0,QTh,Hillsboro Formation,terrestrial sedimentary rocks,Pliocene/Pleistocene,Willamette Group,Hillsboro Formation,No data,fine grained sediments,81,2.61659
