UNIQUE_ID,Long,Lat,DATE,MOVE_CLASS,Annual_Cos,Repair_Cos
LS_10547,-123.3417758,43.66191471,3/14/00,Rockfall,25000,500000
LS_10548,-123.3206258,43.66300471,3/14/00,Rockfall,20000,400000
LS_10549,-123.8539107,46.18689174,2/8/96,Earth Flow,0,0
LS_10550,-123.8541625,46.18675901,2/8/96,Earth Flow,0,0
LS_10551,-123.8155784,46.18750637,2/8/96,Earth Flow,0,0
LS_10552,-123.7994562,46.19196777,2/8/96,Earth Flow,0,0
LS_10553,-123.7772577,46.1951163,Feb-96,Earth Flow,0,0
LS_10554,-122.7169076,45.48386724,1999,Earth Flow,0,0
LS_10555,-122.6298961,45.46297987,2000,Earth Flow,0,0
LS_10556,-122.7229773,45.45822251,2000,Earth Flow,0,0
LS_10557,-122.7431715,45.52191559,1999,Earth Flow,0,0
LS_10558,-122.6908873,45.55564215,1999,Earth Flow,0,0
LS_10559,-122.7150778,45.52538434,1996, ,0,0
LS_10560,-122.7074728,45.52033538,1996, ,0,0
LS_10561,-122.7087881,45.51778551,1996, ,0,0
LS_10562,-122.7092882,45.52795502,1996, ,0,0
LS_10563,-122.6590068,45.46996716,Late 1990's, ,0,0
LS_10564,-122.7188153,45.48403199,1999, ,0,0
LS_10565,-122.7199897,45.49553382,1999, ,0,0
LS_10566,-122.7235947,45.47068945,1999, ,0,0
LS_10567,-122.7235304,45.46181631,1999, ,0,0
LS_10568,-122.6722484,45.46897347,1999, ,0,0
LS_10569,-122.6998749,45.49494308,2000, ,0,0
LS_10570,-122.71045,45.52138465,1999, ,0,0
LS_10571,-122.7218784,45.4582451,2000, ,0,0
LS_10572,-122.7430356,45.52212241,1999, ,0,0
LS_10573,-122.7628464,45.54535391,1999, ,0,0
LS_10574,-122.7351836,45.52970349,1999, ,0,0
LS_10575,-122.7505373,45.56444557,1999, ,0,0
LS_10576,-122.7167564,45.57458671,1999, ,0,0
LS_10577,-122.6913907,45.55522351,1999, ,0,0
LS_10578,-122.6552837,45.52857317,2000, ,0,0
LS_10579,-122.6300572,45.46257128,"2000, 2006", ,0,0
LS_10580,-122.6579902,45.4702512,2000, ,0,0
LS_10581,-122.7019968,45.52262564,"1984, 1992, and 1996", ,0,0
LS_10582,-123.2857907,46.10943557,1996,Debris Flow,0,0
LS_10583,-122.6860745,45.54953571,1984,Earth Flow,0,0
LS_10584,-122.7053103,45.51782222,1984, ,0,0
LS_10585,-122.7090846,45.51412716,1982, ,0,0
LS_10586,-122.7019968,45.52262564,"1984, 1992, and 1996", ,0,0
LS_10587,-122.6858198,45.54983217,1984, ,0,0
LS_10588,-122.5470666,45.33043624,"1964, 1995", ,0,0
LS_10589,-122.7105086,45.51456639,"1982, 2005",Earth Flow,0,0
LS_10590,-122.7528311,45.53340309,"1995, 2009", ,0,0
LS_10591,-122.6957567,45.51765113,"1995, 2005", ,0,0
LS_10592,-123.7982245,46.18853734,1990,Complex-Earth Slide-Rotational+Earth Flow,0,0
LS_10593,-123.7983137,46.19338364,1988,Earth Flow,0,0
LS_10594,-123.7990887,46.19347127,1988,Earth Flow,0,0
LS_10595,-123.7973979,46.19339737,1988,Earth Flow,0,0
LS_10596,-122.7148243,45.52538795,1987,Earth Flow,0,0
LS_10597,-122.7153713,45.52526436,1987, ,0,0
LS_10598,-122.7019288,45.52371061,1989, ,0,0
LS_10599,-122.7075691,45.51976192,1990, ,0,0
LS_10600,-123.8220745,46.18598435,1932,Earth Flow,0,0
LS_10601,-123.3106838,46.11107391,1933,Debris Flow,0,0
LS_10602,-122.6785145,45.48380177,1980,Earth Flow,0,0
LS_10603,-122.7043164,45.5199724,"1980, 2009",Earth Flow,0,0
LS_10604,-122.2404914,44.24452976,1980,Flow,0,0
LS_10605,-122.2338775,44.25059413,1980,Flow,0,0
LS_10606,-122.2412248,44.24108443,1980,Flow,0,0
LS_10607,-122.2402664,44.24189095,1980,Flow,0,0
LS_10608,-122.2514092,44.23994626,1980,Flow,0,0
LS_10609,-122.3009872,44.2417644,1980,Flow,0,0
LS_10610,-122.2249992,44.23952593,1980,Flow,0,0
LS_10611,-122.1855738,44.29065873,1980,Flow,0,0
LS_10612,-122.1847951,44.29108455,1980,Flow,0,0
LS_10613,-122.1955635,44.28824315,1980,Flow,0,0
LS_10614,-122.1842602,44.27645144,1980,Flow,0,0
LS_10615,-122.2098713,44.26082875,1980,Flow,0,0
LS_10616,-122.2064418,44.26339387,1980,Flow,0,0
LS_10617,-122.2479173,44.23842403,1980,Flow,0,0
LS_10618,-122.2422198,44.23067474,1980,Flow,0,0
LS_10619,-122.2376471,44.23461987,1980,Flow,0,0
LS_10620,-122.2359597,44.23434475,1980,Flow,0,0
LS_10621,-122.1928241,44.26798,1980,Flow,0,0
LS_10622,-122.2561256,44.22330991,1980,Flow,0,0
LS_10623,-122.2531698,44.22502323,1980,Flow,0,0
LS_10624,-122.2511521,44.22751485,1980,Flow,0,0
LS_10625,-122.7043097,45.51979916,1980 & 01/01/09, ,0,0
LS_10626,-122.4487903,45.45678967,2005-2009,Earth Flow,0,0
LS_10627,-122.3760643,45.31582034,2005-2009,Earth Flow,0,0
LS_10628,-122.3762451,45.31499027,2005-2009,Earth Flow,0,0
LS_10629,-122.300565,45.25214097,2005-2009,Earth Flow,0,0
LS_10630,-122.6020082,45.25264548,2005-2009,Earth Flow,0,0
LS_10631,-122.602156,45.25300006,2005-2009,Earth Flow,0,0
LS_10632,-122.6020958,45.25320121,2005-2009,Earth Flow,0,0
LS_10633,-122.4090645,45.27990938,2005-2009,Earth Flow,0,0
LS_10634,-122.4581401,45.27965412,2005-2009,Earth Slide-Rotational,0,0
LS_10635,-122.4580307,45.28245547,2005-2009,Earth Flow,0,0
LS_10636,-122.4801651,45.29798227,2005-2009,Earth Flow,0,0
LS_10637,-122.3913174,45.33691651,2005-2009,Earth Flow,0,0
LS_10638,-122.3917737,45.33661856,2005-2009,Earth Flow,0,0
LS_10639,-122.3918798,45.33635487,2005-2009,Earth Flow,0,0
LS_10640,-122.3921975,45.33533045,2005-2009,Earth Flow,0,0
LS_10641,-122.2520266,45.33628809,2005-2009,Earth Flow,0,0
LS_10642,-122.2545064,45.3356673,2005-2009,Earth Flow,0,0
LS_10643,-122.3811629,45.35558628,2005-2009,Earth Flow,0,0
LS_10644,-122.3063322,45.39422396,2005-2009,Earth Flow,0,0
LS_10645,-122.2551884,45.41092916,2005-2009,Earth Flow,0,0
LS_10646,-122.2579437,45.4153763,2005-2009,Earth Flow,0,0
LS_10647,-122.261045,45.41396026,2005-2009,Earth Flow,0,0
LS_10648,-122.3855914,45.45045827,2005-2009,Earth Flow,0,0
LS_10649,-122.2639737,45.45789737,2005-2009,Earth Flow,0,0
LS_10650,-122.6019843,45.25339064, ,Earth Flow,0,0
LS_10651,-122.2516924,45.33585622, ,Earth Flow,0,0
LS_10652,-122.7274259,45.51543457,Jan-12, ,0,0
LS_10653,-122.7083374,45.52488985,Jan-12, ,0,0
LS_10654,-122.6841884,45.50151683,Jan-12, ,0,0
LS_10655,-122.7526674,45.51568904,Jan-12, ,0,0
LS_10656,-122.7273054,45.51512251,Jan-12, ,0,0
LS_10657,-122.7463743,45.54154791,2011, ,0,0
LS_10658,-123.5793896,44.17067694,Jan-12, ,0,0
LS_10659,-122.913957,44.63044546,Jan-12, ,0,0
LS_10660,-122.2437418,45.22350459,Jan-12, ,0,0
LS_10661,-122.6731045,45.50086152,Jan-12, ,0,0
LS_10662,-122.4288918,44.10978869,Jan-12, ,0,0
LS_10663,-123.808958,44.36824922,Jan-12, ,0,0
LS_10664,-123.5538765,44.41789572,Jan-12, ,0,0
LS_10665,-123.2771099,44.63448293,Jan-12, ,0,0
LS_10666,-123.1299411,44.68675838,Jan-12, ,0,0
LS_10667,-123.4261159,44.63064984,Jan-12, ,0,0
LS_10668,-123.564398,44.38772829,Jan-12, ,0,0
LS_10669,-123.8327132,42.96293863,Jan-12, ,0,0
LS_10670,-124.0659806,44.57633797,Jan-12, ,0,0
LS_10671,-123.2092141,44.64969814,Jan-12, ,0,0
LS_10672,-123.5391664,44.63008624,Jan-12, ,0,0
LS_10673,-123.5722161,44.69343202,Jan-12, ,0,0
LS_10674,-123.4075887,44.47022115,Jan-12, ,0,0
LS_10675,-123.7074077,44.28939734,Jan-12, ,0,0
LS_10676,-123.2693783,44.63607718,Jan-12, ,0,0
LS_10677,-123.2714558,44.63858396,Jan-12, ,0,0
LS_10678,-123.271605,44.63848207,Jan-12, ,0,0
LS_10679,-123.2702853,44.63959676,Jan-12, ,0,0
LS_10680,-123.4891125,44.67699907,Jan-12, ,0,0
LS_10681,-123.4905496,44.67743756,Jan-12, ,0,0
LS_10682,-124.0575938,44.68913506,Jan-12, ,0,0
LS_10683,-123.9330556,44.62336796,Jan-12, ,0,0
LS_10684,-123.9483235,44.58562655,Jan-12, ,0,0
LS_10685,-124.0602208,44.80764627,Jan-12, ,0,0
LS_10686,-124.0520262,44.81567171,Jan-12, ,0,0
LS_10687,-123.9885032,45.09378991,"January 2012, 2007", ,0,0
LS_10688,-122.3225959,45.53791406,Jan-12, ,0,0
LS_10689,-122.3110381,45.53850157,Jan-12, ,0,0
LS_10690,-122.3090274,45.53867612,Jan-12, ,0,0
LS_10691,-122.3056569,45.53897916,Jan-12, ,0,0
LS_10692,-124.0849976,43.36202745,Jan-12, ,0,0
LS_10693,-124.0246542,43.28150753,Jan-12, ,0,0
LS_10694,-124.0261272,43.29635526,Jan-12, ,0,0
LS_10695,-124.1148146,43.23637834,Jan-12, ,0,0
LS_10696,-123.9511514,43.46026757,Jan-12, ,0,0
LS_10697,-123.9354371,43.47497717,Jan-12, ,0,0
LS_10698,-123.9426937,43.46912864,Jan-12, ,0,0
LS_10699,-123.9459794,43.46527682,Jan-12, ,0,0
LS_10700,-123.9541533,43.43912255,Jan-12, ,0,0
LS_10701,-123.9495593,43.44026589,Jan-12, ,0,0
LS_10702,-123.9447884,43.43834222,Jan-12, ,0,0
LS_10703,-124.045682,43.5684538,Jan-12, ,0,0
LS_10704,-122.7099852,45.4796445,Jan-12, ,0,0
LS_10705,-122.9928732,45.38966071,Jan-12, ,0,0
LS_10706,-122.8293269,45.63509822,Jan-12, ,0,0
LS_10707,-123.2631937,44.6409476,Jan-12, ,0,0
LS_10708,-123.2658243,44.64364841,Jan-12, ,0,0
LS_10709,-123.2520663,44.65063972,Jan-12, ,0,0
LS_10710,-124.3652967,42.52537819, , ,0,0
LS_10711,-122.6841885,45.50204592, , ,0,0
LS_10712,-122.362004,45.51553675,Mar-12, ,0,0
LS_10713,72.95225897,-90,Mar-12, ,0,0
LS_10714,-123.937247,44.8852644,Mar-12, ,0,0
LS_10715,-122.070118,45.10585702,Mar-12, ,0,0
LS_10716,-123.2838511,45.77508836,2005-2009,Earth Flow,0,0
LS_10717,-123.2891213,45.77848788,2005-2009,Earth Flow,0,0
LS_10718,-123.2689479,45.77375024,2005-2009,Debris Slide,0,0
LS_10719,-123.2686857,45.75913358,2005-2009,Earth Flow,0,0
LS_10720,-123.2115734,45.77627696,2005-2009,Debris Flow,0,0
LS_10721,-123.2110479,45.75330299,2005-2009,Earth Flow,0,0
LS_10722,-123.2094064,45.75658458,2005-2009,Debris Flow,0,0
LS_10723,-123.2273884,45.75653919,2005-2009,Debris Flow,0,0
LS_10724,-123.2397178,45.75396544,2005-2009,Earth Flow,0,0
LS_10725,-123.4682457,45.68088046,2005-2009,Earth Flow,0,0
LS_10726,-123.4708191,45.68228244,2005-2009,Debris Flow,0,0
LS_10727,-123.4677127,45.68944069,2005-2009,Debris Flow,0,0
LS_10728,-123.4686926,45.6902519,2005-2009,Debris Flow,0,0
LS_10729,-123.47089,45.69193256,2005-2009,Debris Flow,0,0
LS_10730,-123.4586619,45.69309158,2005-2009,Earth Flow,0,0
LS_10731,-123.4580674,45.69475009,2005-2009,Earth Flow,0,0
LS_10732,-123.4196934,45.67967137,2005-2009,Earth Flow,0,0
LS_10733,-123.4182335,45.67734974,2005-2009,Earth Flow,0,0
LS_10734,-123.4620489,45.67702349,2005-2009,Debris Flow,0,0
LS_10735,-123.4595365,45.67706321,2005-2009,Debris Flow,0,0
LS_10736,-123.4130758,45.67211902,2005-2009,Earth Flow,0,0
LS_10737,-123.4133003,45.6711845,2005-2009,Debris Flow,0,0
LS_10738,-123.4154225,45.67216778,2005-2009,Debris Flow,0,0
LS_10739,-123.3986856,45.67208322,2005-2009,Earth Flow,0,0
LS_10740,-123.4024464,45.67254977,2005-2009,Earth Flow,0,0
LS_10741,-123.3950111,45.6753539,2005-2009,Earth Flow,0,0
LS_10742,-123.3942491,45.67574192,2005-2009,Earth Flow,0,0
LS_10743,-123.3988423,45.67586646,2005-2009,Earth Flow,0,0
LS_10744,-123.3972117,45.67047623,2005-2009,Earth Flow,0,0
LS_10745,-123.3969155,45.67032874,2005-2009,Earth Flow,0,0
LS_10746,-123.3965086,45.67000536,2005-2009,Earth Flow,0,0
LS_10747,-123.3962663,45.66991608,2005-2009,Earth Flow,0,0
LS_10748,-123.4028805,45.6757664,2005-2009,Debris Flow,0,0
LS_10749,-123.4021015,45.67514262,2005-2009,Earth Flow,0,0
LS_10750,-123.4001066,45.67870526,2005-2009,Debris Flow,0,0
LS_10751,-123.3759072,45.67315553,2005-2009,Debris Flow,0,0
LS_10752,-123.3780168,45.67321801,2005-2009,Debris Flow,0,0
LS_10753,-123.3794975,45.67184778,2005-2009,Earth Flow,0,0
LS_10754,-123.3833922,45.68312748,2005-2009,Earth Flow,0,0
LS_10755,-123.3853192,45.68225114,2005-2009,Earth Flow,0,0
LS_10756,-123.3996939,45.68213421,2005-2009,Debris Flow,0,0
LS_10757,-123.4239909,45.66568974,2005-2009,Debris Flow,0,0
LS_10758,-123.4241584,45.66617861,2005-2009,Earth Flow,0,0
LS_10759,-123.4245551,45.65367555,2005-2009,Debris Flow,0,0
LS_10760,-123.3905693,45.66176048,2005-2009,Earth Flow,0,0
LS_10761,-123.3861274,45.66259656,2005-2009,Debris Flow,0,0
LS_10762,-123.3841136,45.6678267,2005-2009,Earth Flow,0,0
LS_10763,-123.4207127,45.67994276,2005-2009,Earth Flow,0,0
LS_10764,-123.4042948,45.65085714,2005-2009,Debris Flow,0,0
LS_10765,-123.3453107,45.72610619,2005-2009,Earth Flow,0,0
LS_10766,-123.2945329,45.75244249,2005-2009,Earth Flow,0,0
LS_10767,-123.2657403,45.7076839,2005-2009,Earth Flow,0,0
LS_10768,-123.2958194,45.68571912,2005-2009,Earth Flow,0,0
LS_10769,-123.2951979,45.68516829,2005-2009,Earth Flow,0,0
LS_10770,-123.2897752,45.62644554,2005-2009,Earth Flow,0,0
LS_10771,-123.3320289,45.63121801,2005-2009,Earth Flow,0,0
LS_10772,-123.3548247,45.66302828,2005-2009,Debris Flow,0,0
LS_10773,-123.3542686,45.66085534,2005-2009,Earth Flow,0,0
LS_10774,-123.3571971,45.66798172,2005-2009,Debris Flow,0,0
LS_10775,-123.3591029,45.669007,2005-2009,Earth Flow,0,0
LS_10776,-123.3574868,45.66888927,2005-2009,Earth Flow,0,0
LS_10777,-123.3554265,45.66926823,2005-2009,Earth Flow,0,0
LS_10778,-123.3628982,45.67277277,2005-2009,Earth Flow,0,0
LS_10779,-123.3547007,45.67435916,2005-2009,Debris Flow,0,0
LS_10780,-123.3558294,45.67697543,2005-2009,Earth Flow,0,0
LS_10781,-123.3551954,45.67693373,2005-2009,Earth Flow,0,0
LS_10782,-123.3548795,45.6771415,2005-2009,Earth Flow,0,0
LS_10783,-123.3569765,45.67954836,2005-2009,Earth Flow,0,0
LS_10784,-123.3529839,45.67722121,2005-2009,Earth Flow,0,0
LS_10785,-123.3511777,45.673683,2005-2009,Earth Flow,0,0
LS_10786,-123.3129728,45.66401791,2005-2009,Earth Flow,0,0
LS_10787,-123.3128878,45.66339117,2005-2009,Earth Flow,0,0
LS_10788,-123.3126549,45.66307285,2005-2009,Earth Flow,0,0
LS_10789,-123.3145938,45.67493505,2005-2009,Earth Flow,0,0
LS_10790,-123.3162982,45.68421146,2005-2009,Debris Slide,0,0
LS_10791,-123.3379423,45.68376509,2005-2009,Earth Flow,0,0
LS_10792,-123.2897717,45.70618648,2005-2009,Earth Flow,0,0
LS_10793,-123.3073254,45.69197224,2005-2009,Earth Flow,0,0
LS_10794,-123.3109933,45.67801303,2005-2009,Earth Flow,0,0
LS_10795,-123.3124812,45.68009229,2005-2009,Earth Flow,0,0
LS_10796,-123.279311,45.70535045,2005-2009,Earth Flow,0,0
LS_10797,-123.2818879,45.74034717,2005-2009,Earth Flow,0,0
LS_10798,-123.3973724,45.53670267,2005-2009,Earth Flow,0,0
LS_10799,-123.4080011,45.5135612,2005-2009,Debris Flow,0,0
LS_10800,-123.4304067,45.51868932,2005-2009,Earth Flow,0,0
LS_10801,-123.4046839,45.49656346,2005-2009,Debris Slide,0,0
LS_10802,-123.452884,45.46077991,2005-2009,Earth Flow,0,0
LS_10803,-123.4432355,45.49231348,2005-2009,Earth Flow,0,0
LS_10804,-123.2533708,45.48017061,2005-2009,Earth Flow,0,0
LS_10805,-123.2539349,45.48007155,2005-2009,Earth Flow,0,0
LS_10806,-123.2701249,45.4387487,2005-2009,Earth Flow,0,0
LS_10807,-123.2693716,45.43856412,2005-2009,Earth Flow,0,0
LS_10808,-123.2707839,45.43873304,2005-2009,Earth Flow,0,0
LS_10809,-123.3370327,45.43627017,2005-2009,Earth Flow,0,0
LS_10810,-123.3354408,45.47574347,2005-2009,Earth Flow,0,0
LS_10811,-123.3329911,45.47136046,2005-2009,Debris Flow,0,0
LS_10812,-123.3328284,45.47115003,2005-2009,Debris Flow,0,0
LS_10813,-123.3346423,45.47258283,2005-2009,Earth Flow,0,0
LS_10814,-123.3389583,45.44838878,2005-2009,Earth Flow,0,0
LS_10815,-123.2891165,45.45264427,2005-2009,Earth Flow,0,0
LS_10816,-123.2883216,45.47494454,2005-2009,Earth Flow,0,0
LS_10817,-123.2895725,45.47560779,2005-2009,Earth Flow,0,0
LS_10818,-123.2877816,45.47427857,2005-2009,Earth Flow,0,0
LS_10819,-123.2784333,45.4491774,2005-2009,Earth Flow,0,0
LS_10820,-123.1716432,45.46881236,2005-2009,Debris Slide,0,0
LS_10821,-123.1701218,45.46702465,2005-2009,Debris Flow,0,0
LS_10822,-123.1772422,45.47094908,2005-2009,Earth Flow,0,0
LS_10823,-123.1854113,45.49771957,2005-2009,Earth Flow,0,0
LS_10824,-123.1822806,45.48660054,2005-2009,Debris Slide,0,0
LS_10825,-123.1863321,45.49038267,2005-2009,Earth Flow,0,0
LS_10826,-122.9387149,45.36801016,2005-2009,Earth Flow,0,0
LS_10827,-122.9563033,45.72455942,2005-2009,Debris Slide,0,0
LS_10828,-122.9592805,45.72644016,2005-2009,Earth Flow,0,0
LS_10829,-123.1042472,45.70006088,2005-2009,Earth Flow,0,0
LS_10830,-123.1044425,45.70047092,2005-2009,Earth Flow,0,0
LS_10831,-123.1044282,45.70075702,2005-2009,Earth Flow,0,0
LS_10832,-123.0967389,45.74073328,2005-2009,Earth Flow,0,0
LS_10833,-123.073082,45.74338014,2005-2009,Earth Flow,0,0
LS_10834,-123.0414601,45.7254443,2005-2009,Earth Flow,0,0
LS_10835,-123.0409955,45.72570442,2005-2009,Earth Flow,0,0
LS_10836,-123.034022,45.72350972,2005-2009,Earth Flow,0,0
LS_10837,-123.0355851,45.71118824,2005-2009,Earth Flow,0,0
LS_10838,-123.0484806,45.70888104,2005-2009,Earth Flow,0,0
LS_10839,-123.0482364,45.70931501,2005-2009,Earth Flow,0,0
LS_10840,-123.0480237,45.70911721,2005-2009,Earth Flow,0,0
LS_10841,-123.048541,45.70947509,2005-2009,Earth Flow,0,0
LS_10842,-123.0383234,45.6996596,2005-2009,Earth Flow,0,0
LS_10843,-123.2330649,45.73136539,2005-2009,Earth Flow,0,0
LS_10844,-123.233571,45.73074628,2005-2009,Earth Flow,0,0
LS_10845,-123.2218572,45.70067517,2005-2009,Earth Flow,0,0
LS_10846,-123.2219573,45.70049184,2005-2009,Earth Flow,0,0
LS_10847,-123.222072,45.70004143,2005-2009,Earth Flow,0,0
LS_10848,-123.2235649,45.70027347,2005-2009,Earth Flow,0,0
LS_10849,-123.2235992,45.7004251,2005-2009,Earth Flow,0,0
LS_10850,-123.2214925,45.70015016,2005-2009,Earth Flow,0,0
LS_10851,-123.2288207,45.69872216,2005-2009,Earth Flow,0,0
LS_10852,-123.2281068,45.69886264,2005-2009,Earth Flow,0,0
LS_10853,-123.226933,45.69905192,2005-2009,Earth Flow,0,0
LS_10854,-123.2262033,45.69914512,2005-2009,Earth Flow,0,0
LS_10855,-123.2259561,45.69937951,2005-2009,Earth Flow,0,0
LS_10856,-123.2256813,45.69931922,2005-2009,Earth Flow,0,0
LS_10857,-123.2300541,45.70036056,2005-2009,Earth Flow,0,0
LS_10858,-123.2281955,45.69958459,2005-2009,Earth Flow,0,0
LS_10859,-123.2263867,45.70157964,2005-2009,Earth Flow,0,0
LS_10860,-123.2315293,45.69535331,2005-2009,Earth Flow,0,0
LS_10861,-123.2292879,45.698254,2005-2009,Earth Flow,0,0
LS_10862,-123.2264494,45.6971674,2005-2009,Earth Flow,0,0
LS_10863,-123.2285096,45.69646209,2005-2009,Debris Slide,0,0
LS_10864,-123.2282158,45.69657373,2005-2009,Earth Flow,0,0
LS_10865,-123.2285239,45.69790979,2005-2009,Earth Flow,0,0
LS_10866,-123.2279947,45.69793165,2005-2009,Earth Flow,0,0
LS_10867,-123.2276837,45.69796747,2005-2009,Earth Flow,0,0
LS_10868,-123.2275058,45.69794303,2005-2009,Earth Flow,0,0
LS_10869,-123.2269319,45.69788018,2005-2009,Earth Flow,0,0
LS_10870,-123.2265933,45.69790712,2005-2009,Earth Flow,0,0
LS_10871,-123.2262239,45.69785856,2005-2009,Earth Flow,0,0
LS_10872,-123.2255281,45.69809386,2005-2009,Earth Flow,0,0
LS_10873,-123.2247368,45.69832186,2005-2009,Earth Flow,0,0
LS_10874,-123.2207413,45.69421354,2005-2009,Earth Flow,0,0
LS_10875,-123.2383963,45.67260106,2005-2009,Earth Flow,0,0
LS_10876,-123.2255248,45.6365901,2005-2009,Earth Flow,0,0
LS_10877,-123.2100626,45.62737159,2005-2009,Earth Flow,0,0
LS_10878,-123.217001,45.67190962,2005-2009,Earth Flow,0,0
LS_10879,-123.2148786,45.67120864,2005-2009,Earth Flow,0,0
LS_10880,-123.214359,45.67099443,2005-2009,Earth Flow,0,0
LS_10881,-123.2142103,45.67072399,2005-2009,Earth Flow,0,0
LS_10882,-123.2141092,45.67038099,2005-2009,Earth Flow,0,0
LS_10883,-123.2126535,45.67156983,2005-2009,Earth Flow,0,0
LS_10884,-123.2123574,45.67105273,2005-2009,Earth Flow,0,0
LS_10885,-123.2115281,45.67147682,2005-2009,Earth Flow,0,0
LS_10886,-123.2141793,45.6718679,2005-2009,Earth Flow,0,0
LS_10887,-123.2142387,45.67204515,2005-2009,Earth Flow,0,0
LS_10888,-123.2141608,45.67147536,2005-2009,Earth Flow,0,0
LS_10889,-123.2167713,45.67086154,2005-2009,Debris Slide,0,0
LS_10890,-123.214855,45.67063806,2005-2009,Earth Flow,0,0
LS_10891,-123.1987623,45.70868647,2005-2009,Earth Flow,0,0
LS_10892,-123.1686953,45.70158804,2005-2009,Earth Flow,0,0
LS_10893,-123.2866169,45.59245409,2005-2009,Debris Slide,0,0
LS_10894,-123.2907245,45.58473031,2005-2009,Debris Flow,0,0
LS_10895,-123.3427707,45.56666567,2005-2009,Earth Flow,0,0
LS_10896,-123.341467,45.56248636,2005-2009,Earth Flow,0,0
LS_10897,-123.3505924,45.55721433,2005-2009,Debris Flow,0,0
LS_10898,-123.3405969,45.56134512,2005-2009,Earth Flow,0,0
LS_10899,-123.3477797,45.53437523,2005-2009,Earth Flow,0,0
LS_10900,-123.3474903,45.53386778,2005-2009,Earth Flow,0,0
LS_10901,-123.2897651,45.50354684,2005-2009,Debris Flow,0,0
LS_10902,-123.284362,45.5023491,2005-2009,Earth Flow,0,0
LS_10903,-123.2706281,45.50076085,2005-2009,Earth Flow,0,0
LS_10904,-123.2711296,45.50527941,2005-2009,Debris Flow,0,0
LS_10905,-123.2729966,45.50522078,2005-2009,Earth Flow,0,0
LS_10906,-123.262195,45.50460511,2005-2009,Earth Flow,0,0
LS_10907,-123.2570394,45.52559263,2005-2009,Earth Flow,0,0
LS_10908,-123.2778621,45.53233037,2005-2009,Earth Flow,0,0
LS_10909,-123.2770526,45.53015826,2005-2009,Earth Flow,0,0
LS_10910,-123.2701127,45.51662228,2005-2009,Earth Flow,0,0
LS_10911,-123.3014722,45.52999417,2005-2009,Earth Flow,0,0
LS_10912,-123.3153621,45.54183664,2005-2009,Earth Flow,0,0
LS_10913,-123.3124842,45.54287781,2005-2009,Earth Flow,0,0
LS_10914,-123.3125873,45.55388937,2005-2009,Earth Flow,0,0
LS_10915,-123.3059317,45.55534518,2005-2009,Debris Flow,0,0
LS_10916,-123.3143712,45.55876269,2005-2009,Earth Flow,0,0
LS_10917,-123.3292913,45.55657299,2005-2009,Earth Flow,0,0
LS_10918,-123.0584605,45.4310809,2005-2009,Earth Flow,0,0
LS_10919,-123.4083463,45.49744759,2005-2009,Earth Flow,0,0
LS_10920,-123.4794097,45.69640374,2005-2009,Debris Slide,0,0
LS_10921,-123.4608076,45.67689273,2005-2009,Debris Flow,0,0
LS_10922,-123.4610068,45.67785951,2005-2009,Earth Flow,0,0
LS_10923,-123.4568332,45.67757436,2005-2009,Debris Flow,0,0
LS_10924,-123.4268444,45.66453124,2005-2009,Earth Flow,0,0
LS_10925,-123.4133956,45.67224222,2005-2009,Earth Flow,0,0
LS_10926,-123.4130077,45.67666009,2005-2009,Earth Flow,0,0
LS_10927,-123.1044962,45.7675756,2005-2009,Earth Flow,0,0
LS_10928,-123.1938638,45.49703694,2005-2009,Earth Flow,0,0
LS_10929,-123.3341683,45.47478428,2005-2009,Earth Flow,0,0
LS_10930,-123.2359083,45.73251747,2005-2009,Earth Flow,0,0
LS_10931,-123.2012738,45.70948383,2005-2009,Earth Flow,0,0
LS_10932,-123.2119274,45.67124807,2005-2009,Debris Slide,0,0
LS_10933,-123.222415,45.69936399,2005-2009,Earth Flow,0,0
LS_10934,-123.2273085,45.69804802,2005-2009,Earth Flow,0,0
LS_10935,-123.276887,45.50859228,2005-2009,Debris Slide,0,0
LS_10936,-123.2757878,45.508806,2005-2009,Earth Flow,0,0
LS_10937,-123.277337,45.50756031,2005-2009,Earth Flow,0,0
LS_10938,-123.273307,45.52975004,2005-2009,Earth Flow,0,0
LS_10939,-123.3123421,45.55397356,2005-2009,Earth Flow,0,0
LS_10940,-123.359417,45.6680704,2005-2009,Earth Flow,0,0
LS_10941,-123.35275,45.67567948,2005-2009,Debris Flow,0,0
LS_10942,-123.1550995,45.88282882,2005-2009,Earth Flow,0,0
LS_10943,-123.2730218,45.88518483,2005-2009,Earth Flow,0,0
LS_10944,-123.1751333,45.89982692,2005-2009,Earth Flow,0,0
LS_10945,-123.1740577,45.89607231,2005-2009,Debris Flow,0,0
LS_10946,-123.1249477,45.89182147,2005-2009,Earth Flow,0,0
LS_10947,-123.1691407,45.90429227,2005-2009,Earth Flow,0,0
LS_10948,-123.1953352,45.90556632,2005-2009,Earth Flow,0,0
LS_10949,-123.2350821,46.08418456,2005-2009,Earth Flow,0,0
LS_10950,-123.2347566,46.09089227,2005-2009,Earth Flow,0,0
LS_10951,-123.2341108,46.09112867,2005-2009,Earth Flow,0,0
LS_10952,-123.2386593,46.09006599,2005-2009,Earth Flow,0,0
LS_10953,-123.2412655,46.09131977,2005-2009,Earth Flow,0,0
LS_10954,-123.2439737,46.09042107,2005-2009,Earth Flow,0,0
