X,Y,UNIQUE_ID,TYPE_MOVE,Annual_Cos,Repair_Cos
446032.6968,418597.0434,LS_532, ,1110.459961,170283
447111.6787,417511.0502,LS_533, ,946.6500244,187445
447180.1045,417435.9276,LS_534, ,946.6500244,138143
448108.3326,417008.8422,LS_535, ,1110.459961,254301
461740.4416,412070.6948,LS_536, ,9222.400391,392468
334540.8795,338409.4319,LS_537, ,322.5599976,10381.7002
334736.6897,338168.3802,LS_538, ,1344.680054,463481
334933.1458,337833.6735,LS_539, ,2660.699951,453071
336057.1632,337114.0929,LS_540, ,1344.680054,135942
336681.2631,336882.5994,LS_541, ,2660.699951,1182830
337167.6746,336656.4972,LS_542, ,1344.680054,382161
337925.29,335689.9005,LS_543, ,804.0900269,133917
338085.5011,335514.0873,LS_544, ,3337.75,156094
339993.942,335111.292,LS_545, ,1521.880005,47711.60156
341997.4546,335029.1036,LS_546, ,9342.419922,218366
342036.4443,330682.2471,LS_547, ,0,0
342114.3375,330580.4692,LS_548, ,1290.23999,239277
344302.3403,330356.4034,LS_549, ,809.8599854,389686
344177.0017,330438.409,LS_550, ,2051.179932,18299.30078
344369.5213,330321.1006,LS_551, ,0,0
344135.4242,330436.0154,LS_552, ,1335.869995,264760
344667.7989,330172.5834,LS_553, ,1335.869995,1824120
178048.2456,259577.0384,LS_554, ,15356,3142260
230877.6747,396076.7132,LS_555, ,342.2099915,268031
177019.623,166141.3846,LS_556, ,106.6699982,116754
177088.0809,166159.262,LS_557, ,0,0
177181.5035,166245.2958,LS_558, ,0,0
177848.5557,167487.5777,LS_559, ,0,0
178174.9391,168108.9261,LS_560, ,120.2799988,152896
178853.0466,169637.1831,LS_561, ,120.2799988,23111.5
179042.7843,170056.5172,LS_562, ,0,0
179094.056,170184.3217,LS_563, ,0,0
179308.1961,170726.723,LS_564, ,0,0
179296.3688,170750.2887,LS_565, ,0,0
179333.2482,170786.5278,LS_566, ,395.3599854,98684.89844
180101.5555,171949.7365,LS_567, ,0,0
180170.5833,172022.6172,LS_568, ,0,287629
180505.0039,172412.6961,LS_569, ,395.3599854,78806.5
182789.7492,175092.917,LS_570, ,120.2799988,48697.80078
183029.5125,175463.4069,LS_571, ,120.2799988,10631.40039
183262.3865,175768.749,LS_572, ,0,0
184702.8186,176042.9657,LS_573, ,60.13999939,5877.779785
188265.4015,175368.9828,LS_574, ,120.2799988,29089.30078
188628.0661,175140.4632,LS_575, ,2128.860107,1118790
188704.0671,175145.2365,LS_576, ,3187.76001,204772
188740.3705,175157.2598,LS_577, ,2812.22998,452585
188817.2804,175197.6777,LS_578, ,0,0
191373.054,176625.0216,LS_579, ,0,0
192263.8055,177447.4907,LS_580, ,100.7470016,112206
193513.0222,177921.0424,LS_581, ,0,0
193826.9856,177873.7403,LS_582, ,3603.97998,178145
194745.2863,177883.4142,LS_583, ,245.2079926,81722.20313
194934.9524,177919.2486,LS_584, ,0,0
202346.281,175063.156,LS_585, ,0,0
202367.3113,175053.5574,LS_586, ,479.6799927,367772
203464.744,174656.8384,LS_587, ,1559.790039,256005
205100.905,174990.9669,LS_588, ,1375.829956,37557.19922
205183.5919,174998.5273,LS_589, ,479.6799927,458421
205486.0618,174945.6212,LS_590, ,479.6799927,82554.60156
205589.0373,174901.2952,LS_591, ,479.6799927,53952.69922
206516.7997,174800.4245,LS_592, ,472.2200012,133870
206796.9111,174825.642,LS_593, ,508.7099915,867887
206859.5612,174830.3242,LS_594, ,0,0
206910.505,174837.8317,LS_595, ,0,0
207160.5363,174911.2299,LS_596, ,530.460022,254820
207191.1103,174914.0095,LS_597, ,1089.790039,290122
207293.6298,174949.7746,LS_598, ,1234.040039,223390
207391.0468,174970.5319,LS_599, ,1205.189941,345538
207490.7709,174981.2958,LS_600, ,0,0
207556.3486,174992.0211,LS_601, ,0,0
207700.2661,175103.2809,LS_602, ,0,128012
207714.8774,175114.2652,LS_603, ,1205.189941,653611
207799.9436,175243.0073,LS_604, ,2367.689941,145478
208250.622,175455.7261,LS_605, ,0,0
208304.215,175470.6485,LS_606, ,559.3099976,137439
208388.029,175479.5534,LS_607, ,0,0
208454.0116,175483.0894,LS_608, ,0,125682
208488.2529,175470.2195,LS_609, ,206.4649963,490354
208831.2866,175654.3014,LS_610, ,0,0
208900.6223,175672.2809,LS_611, ,143.0399933,49755
208907.6467,175660.7168,LS_612, ,0,0
208980.1725,175669.3132,LS_613, ,381.4400024,2855720
209218.8489,175710.4164,LS_614, ,0,0
209238.1535,175733.4763,LS_615, ,0,0
209289.4899,175849.7647,LS_616, ,944.4400024,2664540
209538.159,176237.7583,LS_617, ,240.5599976,29628.90039
209550.0596,176238.5186,LS_618, ,0,0
210024.9146,176319.5771,LS_619, ,0,0
210243.3521,176329.88,LS_620, ,0,0
210319.5712,176335.8538,LS_621, ,0,0
210594.8026,176342.7777,LS_622, ,0,0
211027.7389,176615.9054,LS_623, ,240.5599976,7052.299805
211192.8505,176897.7967,LS_624, ,0,0
211360.8756,176944.1501,LS_625, ,721.6799927,0
211403.274,176939.5764,LS_626, ,530.460022,255844
211466.4612,176952.8627,LS_627, ,0,0
211566.835,177006.9512,LS_628, ,0,0
211569.0033,176999.2631,LS_629, ,530.460022,130778
212023.6195,177176.8761,LS_630, ,721.6799927,76525.29688
212071.7225,177196.2573,LS_631, ,0,0
212130.4917,177223.9319,LS_632, ,0,0
212541.0987,177209.0496,LS_633, ,485.8299866,2589350
212761.3611,177184.4986,LS_634, ,540.2700195,1096050
212813.0884,177249.0962,LS_635, ,0,0
212941.3117,177618.9628,LS_636, ,0,0
213023.1048,177664.0488,LS_637, ,0,0
213107.039,177658.0831,LS_638, ,0,0
213117.2099,177665.4261,LS_639, ,485.8299866,63846
213792.5631,177546.7558,LS_640, ,322.2200012,130116
213863.3664,177658.8119,LS_641, ,240.5599976,39249.19922
214127.0168,178085.3559,LS_642, ,0,0
214164.2008,178136.4403,LS_643, ,962.2399902,330890
214213.4766,178195.9531,LS_644, ,485.8299866,18221
214477.0249,178374.9168,LS_645, ,748.9000244,611559
214626.1544,178419.3358,LS_646, ,485.8299866,44836.89844
214908.7357,178467.7262,LS_647, ,240.5599976,131199
215061.0853,178534.6121,LS_648, ,485.8299866,221718
215609.7218,178874.8803,LS_649, ,0,0
216566.4177,179308.0261,LS_650, ,0,0
217321.6263,179627.1556,LS_651, ,0,0
217614.4645,179522.0692,LS_652, ,1641.449951,306038
218415.8776,179712.6208,LS_653, ,1535.859985,192365
219007.1547,179246.5945,LS_654, ,267.7799988,613513
220006.0094,178790.2163,LS_655, ,834.9799805,164711
220088.273,178747.3755,LS_656, ,2293.050049,684626
220186.1273,178718.9167,LS_657, ,917.2199707,0
220262.6127,178703.1843,LS_658, ,311.9649963,0
220766.5866,178497.922,LS_659, ,120.2799988,100001
220950.8331,178360.7795,LS_660, ,120.2799988,41393.30078
220967.9544,178339.3726,LS_661, ,270.4899902,134733
221194.0121,178068.9301,LS_662, ,4992.279785,306737
221338.8449,177918.8778,LS_663, ,0,0
221502.7445,177851.7281,LS_664, ,8794.30957,1673000
221670.5825,177791.7264,LS_665, ,472.2200012,1173640
221833.2065,177578.6782,LS_666, ,0,0
221993.1264,177282.8397,LS_667, ,120.2799988,11643.2998
222048.8487,176983.059,LS_668, ,120.2799988,65596.70313
222088.3313,176857.6223,LS_669, ,1398.339966,31173.90039
222173.0878,176667.91,LS_670, ,143.0399933,1153160
222510.0452,176340.1938,LS_671, ,0,0
223048.1944,175690.0977,LS_672, ,0,0
223152.911,175447.2296,LS_673, ,373.3699951,118431
223570.4996,175065.3921,LS_674, ,373.3699951,14244.7002
224247.9998,174796.5166,LS_675, ,373.3699951,257752
224338.4403,174718.444,LS_676, ,373.3699951,181884
224426.0137,174623.6196,LS_677, ,0,0
224547.3074,174580.6912,LS_678, ,0,0
224687.5039,174574.9826,LS_679, ,2706.639893,204588
225488.6521,174412.1765,LS_680, ,0,0
225789.643,174307.4959,LS_681, ,373.3699951,280682
226037.732,174226.9839,LS_682, ,613.9299927,2065700
226108.2483,174220.7722,LS_683, ,0,960153
226624.2721,174194.2293,LS_684, ,120.2799988,196217
226705.4272,174115.7194,LS_685, ,0,0
226787.5727,174054.0126,LS_686, ,494.730011,36875.60156
227065.4572,173931.4118,LS_687, ,962.2399902,16553.69922
227257.128,173862.8212,LS_688, ,23.84000015,180998
227294.9174,173843.0309,LS_689, ,0,0
227450.5567,173870.1927,LS_690, ,0,0
227645.1372,173869.7569,LS_691, ,240.5599976,388491
227838.8357,173792.8549,LS_692, ,567.4199829,49800.19922
228214.3277,173719.8582,LS_693, ,494.730011,76712.79688
228283.209,173754.3738,LS_694, ,586.710022,32592.59961
228329.1594,173801.441,LS_695, ,586.710022,157772
228358.8625,173889.495,LS_696, ,586.710022,78505
228445.688,173983.5088,LS_697, ,0,0
234435.7675,173529.107,LS_698, ,905.6400146,505272
234560.6383,173548.4897,LS_699, ,905.6400146,3010810
234664.6368,173626.3512,LS_700, ,905.6400146,3301850
235507.2946,174542.8159,LS_701, ,349.5849915,24262.69922
235660.8893,174680.7422,LS_702, ,285.8200073,39598.80078
235922.2962,174736.7554,LS_703, ,966.9500122,1469130
236656.6531,174727.6242,LS_704, ,481.1199951,34940.5
237064.6551,174835.5571,LS_705, ,3187.76001,2598210
237137.3331,174834.5717,LS_706, ,231.5800018,561779
237473.258,174637.0163,LS_707, ,1644.23999,571983
237595.4688,174522.8699,LS_708, ,479.6799927,497827
237599.0559,174510.7214,LS_709, ,2495.199951,4249950
237952.0332,174343.7276,LS_710, ,0,0
238052.1503,174263.3543,LS_711, ,0,0
238098.5054,174264.1218,LS_712, ,687.039978,566701
238291.6507,174143.232,LS_713, ,520.8599854,192026
238636.3468,173851.7587,LS_714, ,120.2799988,273094
238651.9973,173836.65,LS_715, ,120.2799988,2507810
238893.7999,173753.3375,LS_716, ,246.0050049,129634
239538.4767,173493.8715,LS_717, ,246.0050049,18555.80078
240041.8767,172642.8618,LS_718, ,458.6099854,4263810
240291.4863,172219.2968,LS_719, ,0,0
240956.2526,171617.2721,LS_720, ,259.6149902,142329
241117.777,171513.2802,LS_721, ,576.9299927,835545
241199.7086,171458.5172,LS_722, ,240.5599976,2041670
241766.3809,171052.6476,LS_723, ,158.6580048,449539
241800.7445,170639.8435,LS_724, ,0,0
241798.2545,170604.0486,LS_725, ,60.12250137,1067500
241831.1656,170236.7493,LS_726, ,0,0
241869.8769,170153.1921,LS_727, ,0,0
242569.0166,170033.1742,LS_728, ,0,0
242810.6548,169932.4881,LS_729, ,0,0
242923.891,169923.3782,LS_730, ,964.789978,928592
243083.067,169862.7692,LS_731, ,0,0
243203.7805,169799.4194,LS_732, ,1047.319946,196793
243396.374,169762.8155,LS_733, ,0,0
243557.7863,169740.9867,LS_734, ,481.1199951,80287.10156
244067.7503,169731.6071,LS_735, ,240.5599976,281331
244132.6055,169723.3647,LS_736, ,0,118507
244205.3776,169735.7041,LS_737, ,240.5599976,134838
244321.592,169689.2288,LS_738, ,240.5599976,384494
244348.1146,169682.6669,LS_739, ,0,0
244450.9284,169551.4847,LS_740, ,240.5599976,32315.30078
244608.1208,169322.4051,LS_741, ,481.1199951,2221250
244753.9145,169133.6154,LS_742, ,240.5599976,930221
244847.8627,169065.711,LS_743, ,240.5599976,36848.10156
246880.1106,168065.2766,LS_744, ,221.8399963,74294.89844
247485.7289,167622.0331,LS_745, ,221.8399963,1122980
247654.8007,167434.6615,LS_746, ,240.5599976,73311.29688
247831.1946,167375.348,LS_747, ,0,0
247926.7229,167359.8026,LS_748, ,0,0
248226.8692,167377.6899,LS_749, ,60.13999939,2141890
248407.6066,167368.8398,LS_750, ,60.13999939,712308
248546.4283,167404.4878,LS_751, ,60.13999939,1177570
248733.2366,167493.9772,LS_752, ,60.13999939,3995930
249145.4941,167556.737,LS_753, ,60.13999939,6420090
249349.2111,167584.9749,LS_754, ,60.13999939,177074
249553.0375,167671.4719,LS_755, ,60.13999939,299108
251002.9153,168347.7957,LS_756, ,60.13999939,28550
251362.514,168430.4304,LS_757, ,60.13999939,227650
251796.5183,168440.0843,LS_758, ,23.84000015,71650.10156
226978.4236,347491.4968,LS_759, ,585.4299927,37253.80078
226983.7137,347366.4761,LS_760, ,1181.040039,30095.69922
226960.6994,347241.4511,LS_761, ,374.2399902,45408.60156
245255.7338,407042.2242,LS_762, ,1696.76001,202081
245249.6518,407040.2475,LS_763, ,0,666015
261352.4898,389580.2761,LS_764, ,713.6400146,275226
268656.9262,383654.6047,LS_765, ,3963.899902,207777
276383.5127,374600.3732,LS_766, ,944.5900269,1003760
317710.124,433915.7471,LS_767, ,0,0
317695.963,433912.8758,LS_768, ,0,0
535315.223,382510.7193,LS_769, ,2650.300049,340499
535313.5121,382658.6597,LS_770, ,3209.97998,178262
535365.0807,382794.6063,LS_771, ,3442.899902,251721
536748.8029,383439.9779,LS_772, ,348.5450134,86903.70313
657730.4806,403315.9448,LS_773, ,2436.800049,211345
657929.4733,403087.2793,LS_774, ,2759.360107,124791
658116.2102,402850.4667,LS_775, ,2436.800049,88780.79688
364779.9126,287628.5328,LS_776, ,3977.159912,331137
388118.5449,271507.2242,LS_777, ,1596.25,44022.60156
388167.9246,271420.7291,LS_778, ,2355.439941,256037
469483.6284,337189.5211,LS_779, ,2391.22998,2715300
413912.2171,56117.82549,LS_780, ,1820.040039,39547.89844
413989.9411,56056.76479,LS_781, ,1820.040039,37518.39844
445888.1533,47275.9516,LS_782, ,1704.609985,703851
446136.5058,47419.02079,LS_783, ,1704.609985,201662
446571.6523,47433.18131,LS_784, ,414.25,47853
446997.0398,47407.47049,LS_785, ,1177.219971,331082
447446.1735,47377.93509,LS_786, ,1201.650024,335692
447539.0043,47378.87699,LS_787, ,457.7850037,71893.5
447857.4085,47448.96099,LS_788, ,1201.650024,362637
448233.2497,47543.20031,LS_789, ,1574.349976,494354
464107.341,39254.0333,LS_790, ,485.6350098,206435
464309.7441,39231.66839,LS_791, ,525.9249878,119988
464507.0844,39197.72102,LS_792, ,525.9249878,105453
465125.3721,39337.12791,LS_793, ,525.9249878,87113.5
465336.098,39301.2902,LS_794, ,525.9249878,152826
465427.9026,39135.25469,LS_795, ,525.9249878,233773
465516.8018,39018.28641,LS_796, ,525.9249878,86152.39844
465609.6935,38957.61091,LS_797, ,525.9249878,101128
484176.5788,33694.35819,LS_798, ,1128.819946,631286
484155.1544,33494.96419,LS_799, ,1128.819946,316953
484185.2732,33379.80691,LS_800, ,989.6550293,101128
484189.7891,33294.3017,LS_801, ,989.6550293,213940
484179.0696,33209.90261,LS_802, ,989.6550293,568464
484152.5429,33087.02621,LS_803, ,1128.819946,356190
484129.9603,32813.06341,LS_804, ,1824.650024,1337370
484207.5736,32541.1035,LS_805, ,1546.310059,345932
484216.7789,32366.46831,LS_806, ,989.6550293,275753
484311.0486,31885.31661,LS_807, ,989.6550293,1463990
484346.0781,31209.54038,LS_808, ,2242.139893,254485
484330.6967,30824.26861,LS_809, ,1546.310059,322700
425301.5986,417336.0069,LS_810, ,0,0
425322.5069,417297.5948,LS_811, ,0,0
425332.4986,417077.4902,LS_812, ,0,0
425450.918,384515.2109,LS_813, ,0,0
425468.1358,383886.0506,LS_814, ,0,0
425255.1605,383083.9475,LS_815, ,0,0
425064.0073,382860.2081,LS_816, ,0,0
423765.6461,380440.7664,LS_817, ,0,0
423226.3861,379978.977,LS_818, ,0,0
423235.4782,379980.4486,LS_819, ,0,0
424454.7794,375420.9073,LS_820, ,0,0
424589.6998,374865.1581,LS_821, ,0,0
422011.9988,363756.0223,LS_822, ,0,85146.20313
233921.0315,173366.5895,LS_823, ,0,245110
232053.401,173229.5801,LS_824, ,254.1699982,666376
232057.5065,173222.9171,LS_825, ,0,0
231867.3701,173090.0014,LS_826, ,0,0
231783.634,172999.9073,LS_827, ,301.3599854,1401300
231767.002,173000.9626,LS_828, ,2735.76001,356220
231681.6649,172984.3544,LS_829, ,0,0
231542.5562,173018.1787,LS_830, ,0,3352.26001
234581.7865,402576.7816,LS_831, ,1037.72998,2807790
425344.148,417216.7295,LS_832, ,0,0
425325.6058,416877.0497,LS_833, ,0,0
424949.871,416513.6495,LS_834, ,1255.209961,440435
424901.8037,416361.8636,LS_835, ,1255.209961,36073.80078
424832.0825,416201.9515,LS_836, ,1255.209961,82996.10156
423085.2362,377462.607,LS_837, ,384.875,49616.60156
424105.0309,376250.5116,LS_838, ,166.9349976,205915
424311.4978,375886.2183,LS_839, ,207.8549957,116186
425176.1545,385354.6148,LS_840, ,0,0
425451.0771,384813.8063,LS_841, ,0,0
385897.1484,372559.1593,LS_842, ,1044.579956,0
386020.5964,372390.223,LS_843, ,1044.579956,0
348352.1508,389584.2001,LS_844, ,0,0
348325.3781,389585.9124,LS_845, ,0,0
355486.1046,389259.2345,LS_846, ,0,0
356101.134,389174.501,LS_847, ,0,0
357557.2407,389510.8508,LS_848, ,0,0
358493.5323,390323.2623,LS_849, ,0,0
358814.9875,390415.731,LS_850, ,0,0
358820.4157,390426.3621,LS_851, ,0,0
359226.0067,389867.4458,LS_852, ,807.2399902,105789
359193.6674,389702.1064,LS_853, ,300.9899902,64504.19922
359225.7738,389422.5954,LS_854, ,1767.609985,154192
359686.0767,389281.5062,LS_855, ,1465.199951,178408
359903.8578,389485.864,LS_856, ,375.6300049,33998.39844
360040.3612,389550.9726,LS_857, ,458.8299866,53876
360183.2993,389655.9232,LS_858, ,506.25,148434
360346.5734,389759.3372,LS_859, ,732.5999756,148262
360531.9238,389862.0042,LS_860, ,506.25,180910
360644.2325,389909.3156,LS_861, ,300.9899902,16928.5
360733.0199,389958.2851,LS_862, ,454.1199951,190258
360833.161,390000.242,LS_863, ,398.1400146,106009
360902.3634,390035.7625,LS_864, ,300.9899902,147187
360729.5162,389799.8497,LS_865, ,1562.349976,276293
360566.0657,389610.7399,LS_866, ,375.6300049,42326
360835.6326,389582.4782,LS_867, ,479.980011,100406
360825.737,389905.7384,LS_868, ,0,0
360785.3924,389868.8854,LS_869, ,0,0
360733.4115,389811.1197,LS_870, ,0,0
360975.7318,389403.1918,LS_871, ,300.9899902,56410.89844
361087.338,389365.7782,LS_872, ,300.9899902,12378.5
361124.7354,389361.0319,LS_873, ,0,0
361441.9874,389420.6898,LS_874, ,1620.76001,319603
381554.0008,353201.3585,LS_875, ,0,0
381580.5495,353335.9552,LS_876, ,0,0
381635.1014,353568.776,LS_877, ,0,0
381655.8555,353636.4014,LS_878, ,0,0
381739.4174,353822.3714,LS_879, ,0,0
389666.1083,349829.3384,LS_880, ,0,0
389931.7876,350280.3458,LS_881, ,0,0
392234.2288,350429.5512,LS_882, ,0,0
394601.494,350567.1785,LS_883, ,0,0
395973.4603,351470.1125,LS_884, ,1078.670044,95031
396899.3354,351639.6353,LS_885, ,0,0
396920.7513,351636.7723,LS_886, ,0,0
397098.2833,351655.0529,LS_887, ,0,0
397645.6797,352088.2164,LS_888, ,0,0
397652.7273,352086.6766,LS_889, ,0,0
397706.8738,352208.8617,LS_890, ,0,0
399807.1704,351770.218,LS_891, ,0,0
399797.7536,351793.8284,LS_892, ,0,0
401434.6208,351487.0438,LS_893, ,0,0
403272.4913,351564.0833,LS_894, ,0,0
403315.9366,351578.92,LS_895, ,0,0
408183.9574,351223.2842,LS_896, ,0,0
408325.2603,351229.8807,LS_897, ,0,0
410188.303,351148.1346,LS_898, ,0,0
410483.9928,351163.2646,LS_899, ,0,0
415410.8093,350212.9734,LS_900, ,0,0
422397.893,359647.5893,LS_901, ,1078.670044,0
422426.2726,359482.4422,LS_902, ,2504.360107,0
421185.0307,355323.8239,LS_903, ,0,0
421061.295,355111.8355,LS_904, ,0,0
419103.3717,352678.6622,LS_905, ,1078.670044,370451
418622.1358,352384.1778,LS_906, ,0,0
418379.5177,351967.8485,LS_907, ,0,0
417558.4798,350655.3513,LS_908, ,0,0
417233.1701,350552.2606,LS_909, ,0,0
416712.9369,350393.0773,LS_910, ,0,0
415956.9432,350090.8005,LS_911, ,0,0
233050.111,173648.2853,LS_912, ,746.7399902,244777
231210.5181,173000.6937,LS_913, ,240.5599976,0
230960.8857,173069.4979,LS_914, ,3012.800049,2978430
230794.9881,173093.4204,LS_915, ,0,0
230744.5135,173064.5629,LS_916, ,0,1021370
230217.2974,172942.5753,LS_917, ,0,0
229997.3807,173020.0754,LS_918, ,576.9299927,896819
229949.5514,173187.3257,LS_919, ,0,0
229868.2888,173245.3697,LS_920, ,0,666376
229797.6674,173245.0796,LS_921, ,0,0
229783.2988,173234.2346,LS_922, ,0,0
229652.3736,173145.9413,LS_923, ,494.730011,221650
229487.0721,173224.933,LS_924, ,885,104127
267297.5213,151531.3744,LS_925, ,0,0
171457.6121,166480.9296,LS_926, ,0,130265
467273.9634,324411.3081,LS_927, ,0,314896
234417.4156,402358.3681,LS_928, ,0,0
467454.6412,324042.33,LS_929, ,772.289978,178114
467301.3823,324768.3481,LS_930, ,772.289978,45214.30078
467563.8273,325406.6121,LS_931, ,173.7899933,0
467626.499,327756.219,LS_932, ,0,0
467653.7052,328111.1863,LS_933, ,0,0
467667.484,329301.8555,LS_934, ,888.75,75386
467713.3405,329531.6652,LS_935, ,772.289978,55764.60156
522036.0078,297668.345,LS_936, ,0,0
521828.2201,297681.1248,LS_937, ,0,0
521652.0656,297757.4674,LS_938, ,0,0
497647.1584,298041.1962,LS_939, ,0,0
490140.4593,300221.484,LS_940, ,0,0
488010.0408,300511.0153,LS_941, ,320.3599854,74540.20313
487655.4929,300474.3264,LS_942, ,320.3599854,146964
486541.7543,300693.4797,LS_943, ,320.3599854,123188
486285.5988,300677.0441,LS_944, ,320.3599854,32350.09961
483920.2146,301478.5575,LS_945, ,0,0
483709.1619,301517.4448,LS_946, ,0,0
468770.5344,309167.4012,LS_947, ,0,0
468153.7497,315418.1966,LS_948, ,456.6400146,139658
468180.1387,315595.346,LS_949, ,456.6400146,123555
468883.8289,316445.1349,LS_950, ,456.6400146,5829.52002
468632.0562,318161.1784,LS_951, ,173.7899933,82551.89844
468499.4932,318273.4255,LS_952, ,173.7899933,69569
468483.7082,318411.7959,LS_953, ,0,0
468475.6276,318637.674,LS_954, ,0,0
468410.7668,318799.0492,LS_955, ,173.7899933,282929
468312.3792,318994.7911,LS_956, ,772.289978,161111
468350.2372,319122.3935,LS_957, ,173.7899933,114227
468423.9839,319313.7649,LS_958, ,0,0
468309.2955,319686.2592,LS_959, ,173.7899933,37758.80078
468254.3815,320051.4919,LS_960, ,0,0
468163.4786,320130.7265,LS_961, ,310.0700073,56588.69922
468098.8531,320163.7256,LS_962, ,310.0700073,29389.09961
468238.1208,320886.2866,LS_963, ,2771.580078,494466
468131.1216,320882.6516,LS_964, ,0,0
468025.6993,320963.3858,LS_965, ,310.0700073,10444.59961
467724.6062,323694.1533,LS_966, ,173.7899933,16810.80078
467692.7409,323795.5697,LS_967, ,173.7899933,127382
467600.7169,323891.1907,LS_968, ,772.289978,333568
437787.0119,438105.6482,LS_969, ,0,0
438484.2135,437758.9736,LS_970, ,0,0
439359.0715,436981.6571,LS_971, ,146.5700073,131878
442402.8348,433700.4568,LS_972, ,146.5700073,24477.80078
442495.0289,433110.8498,LS_973, ,0,0
442667.2765,429122.0581,LS_974, ,0,121755
443090.6571,428435.0505,LS_975, ,146.5700073,76003
443341.7294,428216.5534,LS_976, ,0,64763.30078
443415.4925,426427.9708,LS_977, ,146.5700073,23479.59961
